index,valorFusivel,tipoCurto,I_A_Isolador,Tempo_A_Isolador,I_B_Isolador,Tempo_B_Isolador,I_C_Isolador,Tempo_C_Isolador,I_A1_Isolador,Tempo_A1_Isolador,I_B1_Isolador,Tempo_B1_Isolador,I_A_Consumidor,Tempo_A_Consumidor,I_B_Consumidor,Tempo_B_Consumidor
86,8,9,38.9379,0.554836,38.9379,0.554836,38.9379,0.554836,39.0146,0.552065,38.8515,0.557984,39.0146,0.552065,38.8515,0.557984
87,8,10,38.9379,0.554836,38.9379,0.554836,38.9379,0.554836,39.0146,0.552065,38.8515,0.557984,39.0146,0.552065,38.8515,0.557984
88,8,11,38.9379,0.554836,38.9379,0.554836,38.9379,0.554836,39.0146,0.552065,38.8515,0.557984,39.0146,0.552065,38.8515,0.557984
89,9,1,42.214,0.452933,42.214,0.452933,42.214,0.452933,42.2991,0.450676,42.123,0.455366,42.2991,0.450676,42.123,0.455366
90,9,2,42.214,0.452933,42.214,0.452933,42.214,0.452933,42.2991,0.450676,42.123,0.455366,42.2991,0.450676,42.123,0.455366
91,9,3,42.214,0.452933,42.214,0.452933,42.214,0.452933,42.2991,0.450676,42.123,0.455366,42.2991,0.450676,42.123,0.455366
92,9,4,42.214,0.452933,42.214,0.452933,42.214,0.452933,42.2991,0.450676,42.123,0.455366,42.2991,0.450676,42.123,0.455366
93,9,5,42.214,0.452933,42.214,0.452933,42.214,0.452933,42.2991,0.450676,42.123,0.455366,42.2991,0.450676,42.123,0.455366
94,9,6,42.214,0.452933,42.214,0.452933,42.214,0.452933,42.2991,0.450676,42.123,0.455366,42.2991,0.450676,42.123,0.455366
95,9,7,42.214,0.452933,42.214,0.452933,42.214,0.452933,42.2991,0.450676,42.123,0.455366,42.2991,0.450676,42.123,0.455366
96,9,8,42.214,0.452933,42.214,0.452933,42.214,0.452933,42.2991,0.450676,42.123,0.455366,42.2991,0.450676,42.123,0.455366
97,9,9,42.214,0.452933,42.214,0.452933,42.214,0.452933,42.2991,0.450676,42.123,0.455366,42.2991,0.450676,42.123,0.455366
98,9,10,42.214,0.452933,42.214,0.452933,42.214,0.452933,42.2991,0.450676,42.123,0.455366,42.2991,0.450676,42.123,0.455366
99,9,11,42.214,0.452933,42.214,0.452933,42.214,0.452933,42.2991,0.450676,42.123,0.455366,42.2991,0.450676,42.123,0.455366
100,10,1,50.623,0.220425,50.623,0.220425,50.623,0.220425,50.7301,0.219879,50.5237,0.220933,50.7301,0.219879,50.5237,0.220933
101,10,2,50.623,0.2204249,50.623,0.2204249,50.623,0.2204249,50.73012,0.219879,50.52369,0.220933,50.73012,0.219879,50.52369,0.220933
102,10,3,50.623,0.2204249,50.623,0.2204249,50.623,0.2204249,50.73012,0.219879,50.52369,0.220933,50.73012,0.219879,50.52369,0.220933
103,10,4,50.623,0.2204249,50.623,0.2204249,50.623,0.2204249,50.73012,0.219879,50.52369,0.220933,50.73012,0.219879,50.52369,0.220933
104,10,5,50.623,0.2204249,50.623,0.2204249,50.623,0.2204249,50.73012,0.219879,50.52369,0.220933,50.73012,0.219879,50.52369,0.220933
105,10,6,50.623,0.2204249,50.623,0.2204249,50.623,0.2204249,50.73012,0.219879,50.52369,0.220933,50.73012,0.219879,50.52369,0.220933
106,10,7,50.623,0.2204249,50.623,0.2204249,50.623,0.2204249,50.73012,0.219879,50.52369,0.220933,50.73012,0.219879,50.52369,0.220933
107,10,8,50.623,0.2204249,50.623,0.2204249,50.623,0.2204249,50.73012,0.219879,50.52369,0.220933,50.73012,0.219879,50.52369,0.220933
108,10,9,50.623,0.2204249,50.623,0.2204249,50.623,0.2204249,50.73012,0.219879,50.52369,0.220933,50.73012,0.219879,50.52369,0.220933
109,10,10,50.623,0.2204249,50.623,0.2204249,50.623,0.2204249,50.73012,0.219879,50.52369,0.220933,50.73012,0.219879,50.52369,0.220933
110,10,11,50.623,0.2204249,50.623,0.2204249,50.623,0.2204249,50.73012,0.219879,50.52369,0.220933,50.73012,0.219879,50.52369,0.220933
111,11,1,59.27383,0.4036498,59.27383,0.4036498,59.27383,0.4036498,59.40324,0.4022024,59.17185,0.4047998,59.40324,0.4022024,59.17185,0.4047998
112,11,2,59.27383,0.4036498,59.27383,0.4036498,59.27383,0.4036498,59.40324,0.4022024,59.17185,0.4047998,59.40324,0.4022024,59.17185,0.4047998
113,11,3,59.27383,0.4036498,59.27383,0.4036498,59.27383,0.4036498,59.40324,0.4022024,59.17185,0.4047998,59.40324,0.4022024,59.17185,0.4047998
114,11,4,59.27383,0.4036498,59.27383,0.4036498,59.27383,0.4036498,59.40324,0.4022024,59.17185,0.4047998,59.40324,0.4022024,59.17185,0.4047998
115,11,5,59.27383,0.4036498,59.27383,0.4036498,59.27383,0.4036498,59.40324,0.4022024,59.17185,0.4047998,59.40324,0.4022024,59.17185,0.4047998
116,11,6,59.27383,0.4036498,59.27383,0.4036498,59.27383,0.4036498,59.40324,0.4022024,59.17185,0.4047998,59.40324,0.4022024,59.17185,0.4047998
117,11,7,59.27383,0.4036498,59.27383,0.4036498,59.27383,0.4036498,59.40324,0.4022024,59.17185,0.4047998,59.40324,0.4022024,59.17185,0.4047998
118,11,8,59.27383,0.4036498,59.27383,0.4036498,59.27383,0.4036498,59.40324,0.4022024,59.17185,0.4047998,59.40324,0.4022024,59.17185,0.4047998
119,11,9,59.27383,0.4036498,59.27383,0.4036498,59.27383,0.4036498,59.40324,0.4022024,59.17185,0.4047998,59.40324,0.4022024,59.17185,0.4047998
120,11,10,59.27383,0.4036498,59.27383,0.4036498,59.27383,0.4036498,59.40324,0.4022024,59.17185,0.4047998,59.40324,0.4022024,59.17185,0.4047998
121,11,11,59.27383,0.4036498,59.27383,0.4036498,59.27383,0.4036498,59.40324,0.4022024,59.17185,0.4047998,59.40324,0.4022024,59.17185,0.4047998
122,12,1,62.778,0.3685691,62.778,0.3685691,62.778,0.3685691,62.91611,0.3673411,62.6769,0.3694747,62.91611,0.3673411,62.6769,0.3694747
123,12,2,62.778,0.3685691,62.778,0.3685691,62.778,0.3685691,62.91611,0.3673411,62.6769,0.3694747,62.91611,0.3673411,62.6769,0.3694747
124,12,3,62.778,0.3685691,62.778,0.3685691,62.778,0.3685691,62.91611,0.3673411,62.6769,0.3694747,62.91611,0.3673411,62.6769,0.3694747
125,12,4,62.778,0.3685691,62.778,0.3685691,62.778,0.3685691,62.91611,0.3673411,62.6769,0.3694747,62.91611,0.3673411,62.6769,0.3694747
126,12,5,62.778,0.3685691,62.778,0.3685691,62.778,0.3685691,62.91611,0.3673411,62.6769,0.3694747,62.91611,0.3673411,62.6769,0.3694747
127,12,6,62.778,0.3685691,62.778,0.3685691,62.778,0.3685691,62.91611,0.3673411,62.6769,0.3694747,62.91611,0.3673411,62.6769,0.3694747
128,12,7,62.778,0.3685691,62.778,0.3685691,62.778,0.3685691,62.91611,0.3673411,62.6769,0.3694747,62.91611,0.3673411,62.6769,0.3694747
129,12,8,62.778,0.3685691,62.778,0.3685691,62.778,0.3685691,62.91611,0.3673411,62.6769,0.3694747,62.91611,0.3673411,62.6769,0.3694747
130,12,9,62.778,0.3685691,62.778,0.3685691,62.778,0.3685691,62.91611,0.3673411,62.6769,0.3694747,62.91611,0.3673411,62.6769,0.3694747
131,12,10,62.778,0.3685691,62.778,0.3685691,62.778,0.3685691,62.91611,0.3673411,62.6769,0.3694747,62.91611,0.3673411,62.6769,0.3694747
132,12,11,62.778,0.3685691,62.778,0.3685691,62.778,0.3685691,62.91611,0.3673411,62.6769,0.3694747,62.91611,0.3673411,62.6769,0.3694747
133,13,1,65.85529,0.5625265,65.85529,0.5625265,65.85529,0.5625265,66.00076,0.5598471,65.75598,0.5643726,66.00076,0.5598471,65.75598,0.5643726
134,13,2,65.85529,0.5625265,65.85529,0.5625265,65.85529,0.5625265,66.00076,0.5598471,65.75598,0.5643726,66.00076,0.5598471,65.75598,0.5643726
135,13,3,65.85529,0.5625265,65.85529,0.5625265,65.85529,0.5625265,66.00076,0.5598471,65.75598,0.5643726,66.00076,0.5598471,65.75598,0.5643726
136,13,4,65.85529,0.5625265,65.85529,0.5625265,65.85529,0.5625265,66.00076,0.5598471,65.75598,0.5643726,66.00076,0.5598471,65.75598,0.5643726
137,13,5,65.85529,0.5625265,65.85529,0.5625265,65.85529,0.5625265,66.00076,0.5598471,65.75598,0.5643726,66.00076,0.5598471,65.75598,0.5643726
138,13,6,65.85529,0.5625265,65.85529,0.5625265,65.85529,0.5625265,66.00076,0.5598471,65.75598,0.5643726,66.00076,0.5598471,65.75598,0.5643726
139,13,7,65.85529,0.5625265,65.85529,0.5625265,65.85529,0.5625265,66.00076,0.5598471,65.75598,0.5643726,66.00076,0.5598471,65.75598,0.5643726
140,13,8,65.85529,0.5625265,65.85529,0.5625265,65.85529,0.5625265,66.00076,0.5598471,65.75598,0.5643726,66.00076,0.5598471,65.75598,0.5643726
141,13,9,65.85529,0.5625265,65.85529,0.5625265,65.85529,0.5625265,66.00076,0.5598471,65.75598,0.5643726,66.00076,0.5598471,65.75598,0.5643726
142,13,10,65.85529,0.5625265,65.85529,0.5625265,65.85529,0.5625265,66.00076,0.5598471,65.75598,0.5643726,66.00076,0.5598471,65.75598,0.5643726
143,13,11,65.85529,0.5625265,65.85529,0.5625265,65.85529,0.5625265,66.00076,0.5598471,65.75598,0.5643726,66.00076,0.5598471,65.75598,0.5643726
144,14,1,70.99083,0.8439135,70.99083,0.8439135,70.99083,0.8439135,71.14785,0.8385949,70.89678,0.8471318,71.14785,0.8385949,70.89678,0.8471318
145,14,2,70.99083,0.8439135,70.99083,0.8439135,70.99083,0.8439135,71.14785,0.8385949,70.89678,0.8471318,71.14785,0.8385949,70.89678,0.8471318
146,14,3,70.99083,0.8439135,70.99083,0.8439135,70.99083,0.8439135,71.14785,0.8385949,70.89678,0.8471318,71.14785,0.8385949,70.89678,0.8471318
147,14,4,70.99083,0.8439135,70.99083,0.8439135,70.99083,0.8439135,71.14785,0.8385949,70.89678,0.8471318,71.14785,0.8385949,70.89678,0.8471318
148,14,5,70.99083,0.8439135,70.99083,0.8439135,70.99083,0.8439135,71.14785,0.8385949,70.89678,0.8471318,71.14785,0.8385949,70.89678,0.8471318
149,14,6,70.99083,0.8439135,70.99083,0.8439135,70.99083,0.8439135,71.14785,0.8385949,70.89678,0.8471318,71.14785,0.8385949,70.89678,0.8471318
150,14,7,70.99083,0.8439135,70.99083,0.8439135,70.99083,0.8439135,71.14785,0.8385949,70.89678,0.8471318,71.14785,0.8385949,70.89678,0.8471318
151,14,8,70.99083,0.8439135,70.99083,0.8439135,70.99083,0.8439135,71.14785,0.8385949,70.89678,0.8471318,71.14785,0.8385949,70.89678,0.8471318
152,14,9,70.99083,0.8439135,70.99083,0.8439135,70.99083,0.8439135,71.14785,0.8385949,70.89678,0.8471318,71.14785,0.8385949,70.89678,0.8471318
153,14,10,70.99083,0.8439135,70.99083,0.8439135,70.99083,0.8439135,71.14785,0.8385949,70.89678,0.8471318,71.14785,0.8385949,70.89678,0.8471318
154,14,11,70.99083,0.8439135,70.99083,0.8439135,70.99083,0.8439135,71.14785,0.8385949,70.89678,0.8471318,71.14785,0.8385949,70.89678,0.8471318
