index,valorFusivel,tipoCurto,I_A_Isolador,Tempo_A_Isolador,I_B_Isolador,Tempo_B_Isolador,I_C_Isolador,Tempo_C_Isolador,I_A_Consumidor,Tempo_A_Consumidor,I_B_Consumidor,Tempo_B_Consumidor
51,5,7,20.7446,2.1345,20.7446,2.1345,20.7446,2.1345,20.7909,2.1246,20.7398,2.13554
52,5,8,20.7446,2.1345,20.7446,2.1345,20.7446,2.1345,20.7909,2.1246,20.7398,2.13554
53,5,9,20.7446,2.1345,20.7446,2.1345,20.7446,2.1345,20.7909,2.1246,20.7398,2.13554
54,5,10,20.7446,2.1345,20.7446,2.1345,20.7446,2.1345,20.7909,2.1246,20.7398,2.13554
55,5,11,20.7446,2.1345,20.7446,2.1345,20.7446,2.1345,20.7909,2.1246,20.7398,2.13554
56,6,1,21.6525,1.95242,21.6525,1.95242,21.6525,1.95242,21.7003,1.94348,21.6483,1.9532
57,6,2,21.6525,1.95242,21.6525,1.95242,21.6525,1.95242,21.7003,1.94348,21.6483,1.9532
58,6,3,21.6525,1.95242,21.6525,1.95242,21.6525,1.95242,21.7003,1.94348,21.6483,1.9532
59,6,4,21.6525,1.95242,21.6525,1.95242,21.6525,1.95242,21.7003,1.94348,21.6483,1.9532
60,6,5,21.6525,1.95242,21.6525,1.95242,21.6525,1.95242,21.7003,1.94348,21.6483,1.9532
61,6,6,21.6525,1.95242,21.6525,1.95242,21.6525,1.95242,21.7003,1.94348,21.6483,1.9532
62,6,7,21.6525,1.95242,21.6525,1.95242,21.6525,1.95242,21.7003,1.94348,21.6483,1.9532
63,6,8,21.6525,1.95242,21.6525,1.95242,21.6525,1.95242,21.7003,1.94348,21.6483,1.9532
64,6,9,21.6525,1.95242,21.6525,1.95242,21.6525,1.95242,21.7003,1.94348,21.6483,1.9532
65,6,10,21.6525,1.95242,21.6525,1.95242,21.6525,1.95242,21.7003,1.94348,21.6483,1.9532
66,6,11,21.6525,1.95242,21.6525,1.95242,21.6525,1.95242,21.7003,1.94348,21.6483,1.9532
67,7,1,31.4381,Inf,31.4381,Inf,31.4381,Inf,31.501,Inf,31.4431,Inf
68,7,2,31.4381,Inf,31.4381,Inf,31.4381,Inf,31.501,Inf,31.4431,Inf
69,7,3,31.4381,Inf,31.4381,Inf,31.4381,Inf,31.501,Inf,31.4431,Inf
70,7,4,31.4381,Inf,31.4381,Inf,31.4381,Inf,31.501,Inf,31.4431,Inf
71,7,5,31.4381,Inf,31.4381,Inf,31.4381,Inf,31.501,Inf,31.4431,Inf
72,7,6,31.4381,Inf,31.4381,Inf,31.4381,Inf,31.501,Inf,31.4431,Inf
73,7,7,31.4381,Inf,31.4381,Inf,31.4381,Inf,31.501,Inf,31.4431,Inf
74,7,8,31.4381,Inf,31.4381,Inf,31.4381,Inf,31.501,Inf,31.4431,Inf
75,7,9,31.4381,Inf,31.4381,Inf,31.4381,Inf,31.501,Inf,31.4431,Inf
76,7,10,31.4381,Inf,31.4381,Inf,31.4381,Inf,31.501,Inf,31.4431,Inf
77,7,11,31.4381,Inf,31.4381,Inf,31.4381,Inf,31.501,Inf,31.4431,Inf
78,8,1,38.8417,0.558341,38.8417,0.558341,38.8417,0.558341,38.912,0.555778,38.8588,0.557717
79,8,2,38.8417,0.558341,38.8417,0.558341,38.8417,0.558341,38.912,0.555778,38.8588,0.557717
80,8,3,38.8417,0.558341,38.8417,0.558341,38.8417,0.558341,38.912,0.555778,38.8588,0.557717
81,8,4,38.8417,0.558341,38.8417,0.558341,38.8417,0.558341,38.912,0.555778,38.8588,0.557717
82,8,5,38.8417,0.558341,38.8417,0.558341,38.8417,0.558341,38.912,0.555778,38.8588,0.557717
83,8,6,38.8417,0.558341,38.8417,0.558341,38.8417,0.558341,38.912,0.555778,38.8588,0.557717
84,8,7,38.8417,0.558341,38.8417,0.558341,38.8417,0.558341,38.912,0.555778,38.8588,0.557717
85,8,8,38.8417,0.558341,38.8417,0.558341,38.8417,0.558341,38.912,0.555778,38.8588,0.557717
86,8,9,38.8417,0.558341,38.8417,0.558341,38.8417,0.558341,38.912,0.555778,38.8588,0.557717
87,8,10,38.8417,0.558341,38.8417,0.558341,38.8417,0.558341,38.912,0.555778,38.8588,0.557717
88,8,11,38.8417,0.558341,38.8417,0.558341,38.8417,0.558341,38.912,0.555778,38.8588,0.557717
89,9,1,42.1132,0.455628,42.1132,0.455628,42.1132,0.455628,42.1854,0.453694,42.1369,0.454992
90,9,2,42.1132,0.455628,42.1132,0.455628,42.1132,0.455628,42.1854,0.453694,42.1369,0.454992
91,9,3,42.1132,0.455628,42.1132,0.455628,42.1132,0.455628,42.1854,0.453694,42.1369,0.454992
92,9,4,42.1132,0.455628,42.1132,0.455628,42.1132,0.455628,42.1854,0.453694,42.1369,0.454992
93,9,5,42.1132,0.455628,42.1132,0.455628,42.1132,0.455628,42.1854,0.453694,42.1369,0.454992
94,9,6,42.1132,0.455628,42.1132,0.455628,42.1132,0.455628,42.1854,0.453694,42.1369,0.454992
95,9,7,42.1132,0.455628,42.1132,0.455628,42.1132,0.455628,42.1854,0.453694,42.1369,0.454992
96,9,8,42.1132,0.455628,42.1132,0.455628,42.1132,0.455628,42.1854,0.453694,42.1369,0.454992
97,9,9,42.1132,0.455628,42.1132,0.455628,42.1132,0.455628,42.1854,0.453694,42.1369,0.454992
98,9,10,42.1132,0.455628,42.1132,0.455628,42.1132,0.455628,42.1854,0.453694,42.1369,0.454992
99,9,11,42.1132,0.455628,42.1132,0.455628,42.1132,0.455628,42.1854,0.453694,42.1369,0.454992
100,10,1,50.5143,0.220981,50.5143,0.220981,50.5143,0.220981,50.5878,0.220605,50.559,0.220752
101,10,2,50.51435,0.2209809,50.51435,0.2209809,50.51435,0.2209809,50.58776,0.2206049,50.55896,0.2207523
102,10,3,50.51435,0.2209809,50.51435,0.2209809,50.51435,0.2209809,50.58776,0.2206049,50.55896,0.2207523
103,10,4,50.51435,0.2209809,50.51435,0.2209809,50.51435,0.2209809,50.58776,0.2206049,50.55896,0.2207523
104,10,5,50.51435,0.2209809,50.51435,0.2209809,50.51435,0.2209809,50.58776,0.2206049,50.55896,0.2207523
105,10,6,50.51435,0.2209809,50.51435,0.2209809,50.51435,0.2209809,50.58776,0.2206049,50.55896,0.2207523
106,10,7,50.51435,0.2209809,50.51435,0.2209809,50.51435,0.2209809,50.58776,0.2206049,50.55896,0.2207523
107,10,8,50.51435,0.2209809,50.51435,0.2209809,50.51435,0.2209809,50.58776,0.2206049,50.55896,0.2207523
108,10,9,50.51435,0.2209809,50.51435,0.2209809,50.51435,0.2209809,50.58776,0.2206049,50.55896,0.2207523
109,10,10,50.51435,0.2209809,50.51435,0.2209809,50.51435,0.2209809,50.58776,0.2206049,50.55896,0.2207523
110,10,11,50.51435,0.2209809,50.51435,0.2209809,50.51435,0.2209809,50.58776,0.2206049,50.55896,0.2207523
111,11,1,59.16384,0.4048905,59.16384,0.4048905,59.16384,0.4048905,59.23188,0.4041219,59.23547,0.4040814
112,11,2,59.16384,0.4048905,59.16384,0.4048905,59.16384,0.4048905,59.23188,0.4041219,59.23547,0.4040814
113,11,3,59.16384,0.4048905,59.16384,0.4048905,59.16384,0.4048905,59.23188,0.4041219,59.23547,0.4040814
114,11,4,59.16384,0.4048905,59.16384,0.4048905,59.16384,0.4048905,59.23188,0.4041219,59.23547,0.4040814
115,11,5,59.16384,0.4048905,59.16384,0.4048905,59.16384,0.4048905,59.23188,0.4041219,59.23547,0.4040814
116,11,6,59.16384,0.4048905,59.16384,0.4048905,59.16384,0.4048905,59.23188,0.4041219,59.23547,0.4040814
117,11,7,59.16384,0.4048905,59.16384,0.4048905,59.16384,0.4048905,59.23188,0.4041219,59.23547,0.4040814
118,11,8,59.16384,0.4048905,59.16384,0.4048905,59.16384,0.4048905,59.23188,0.4041219,59.23547,0.4040814
119,11,9,59.16384,0.4048905,59.16384,0.4048905,59.16384,0.4048905,59.23188,0.4041219,59.23547,0.4040814
120,11,10,59.16384,0.4048905,59.16384,0.4048905,59.16384,0.4048905,59.23188,0.4041219,59.23547,0.4040814
121,11,11,59.16384,0.4048905,59.16384,0.4048905,59.16384,0.4048905,59.23188,0.4041219,59.23547,0.4040814
122,12,1,62.66967,0.3695398,62.66967,0.3695398,62.66967,0.3695398,62.73345,0.3689675,62.75378,0.3687856
123,12,2,62.66967,0.3695398,62.66967,0.3695398,62.66967,0.3695398,62.73345,0.3689675,62.75378,0.3687856
124,12,3,62.66967,0.3695398,62.66967,0.3695398,62.66967,0.3695398,62.73345,0.3689675,62.75378,0.3687856
125,12,4,62.66967,0.3695398,62.66967,0.3695398,62.66967,0.3695398,62.73345,0.3689675,62.75378,0.3687856
126,12,5,62.66967,0.3695398,62.66967,0.3695398,62.66967,0.3695398,62.73345,0.3689675,62.75378,0.3687856
127,12,6,62.66967,0.3695398,62.66967,0.3695398,62.66967,0.3695398,62.73345,0.3689675,62.75378,0.3687856
128,12,7,62.66967,0.3695398,62.66967,0.3695398,62.66967,0.3695398,62.73345,0.3689675,62.75378,0.3687856
129,12,8,62.66967,0.3695398,62.66967,0.3695398,62.66967,0.3695398,62.73345,0.3689675,62.75378,0.3687856
130,12,9,62.66967,0.3695398,62.66967,0.3695398,62.66967,0.3695398,62.73345,0.3689675,62.75378,0.3687856
131,12,10,62.66967,0.3695398,62.66967,0.3695398,62.66967,0.3695398,62.73345,0.3689675,62.75378,0.3687856
132,12,11,62.66967,0.3695398,62.66967,0.3695398,62.66967,0.3695398,62.73345,0.3689675,62.75378,0.3687856
133,13,1,65.74954,0.5644928,65.74954,0.5644928,65.74954,0.5644928,65.80854,0.5633939,65.84531,0.5627115
134,13,2,65.74954,0.5644928,65.74954,0.5644928,65.74954,0.5644928,65.80854,0.5633939,65.84531,0.5627115
135,13,3,65.74954,0.5644928,65.74954,0.5644928,65.74954,0.5644928,65.80854,0.5633939,65.84531,0.5627115
136,13,4,65.74954,0.5644928,65.74954,0.5644928,65.74954,0.5644928,65.80854,0.5633939,65.84531,0.5627115
137,13,5,65.74954,0.5644928,65.74954,0.5644928,65.74954,0.5644928,65.80854,0.5633939,65.84531,0.5627115
138,13,6,65.74954,0.5644928,65.74954,0.5644928,65.74954,0.5644928,65.80854,0.5633939,65.84531,0.5627115
139,13,7,65.74954,0.5644928,65.74954,0.5644928,65.74954,0.5644928,65.80854,0.5633939,65.84531,0.5627115
140,13,8,65.74954,0.5644928,65.74954,0.5644928,65.74954,0.5644928,65.80854,0.5633939,65.84531,0.5627115
141,13,9,65.74954,0.5644928,65.74954,0.5644928,65.74954,0.5644928,65.80854,0.5633939,65.84531,0.5627115
142,13,10,65.74954,0.5644928,65.74954,0.5644928,65.74954,0.5644928,65.80854,0.5633939,65.84531,0.5627115
143,13,11,65.74954,0.5644928,65.74954,0.5644928,65.74954,0.5644928,65.80854,0.5633939,65.84531,0.5627115
144,14,1,70.8919,0.8472996,70.8919,0.8472996,70.8919,0.8472996,70.94061,0.8456289,71.00847,0.8433125
145,14,2,70.8919,0.8472996,70.8919,0.8472996,70.8919,0.8472996,70.94061,0.8456289,71.00847,0.8433125
146,14,3,70.8919,0.8472996,70.8919,0.8472996,70.8919,0.8472996,70.94061,0.8456289,71.00847,0.8433125
147,14,4,70.8919,0.8472996,70.8919,0.8472996,70.8919,0.8472996,70.94061,0.8456289,71.00847,0.8433125
148,14,5,70.8919,0.8472996,70.8919,0.8472996,70.8919,0.8472996,70.94061,0.8456289,71.00847,0.8433125
149,14,6,70.8919,0.8472996,70.8919,0.8472996,70.8919,0.8472996,70.94061,0.8456289,71.00847,0.8433125
150,14,7,70.8919,0.8472996,70.8919,0.8472996,70.8919,0.8472996,70.94061,0.8456289,71.00847,0.8433125
151,14,8,70.8919,0.8472996,70.8919,0.8472996,70.8919,0.8472996,70.94061,0.8456289,71.00847,0.8433125
152,14,9,70.8919,0.8472996,70.8919,0.8472996,70.8919,0.8472996,70.94061,0.8456289,71.00847,0.8433125
153,14,10,70.8919,0.8472996,70.8919,0.8472996,70.8919,0.8472996,70.94061,0.8456289,71.00847,0.8433125
154,14,11,70.8919,0.8472996,70.8919,0.8472996,70.8919,0.8472996,70.94061,0.8456289,71.00847,0.8433125
