index,valorFusivel,tipoCurto,I_A_Isolador,Tempo_A_Isolador,I_B_Isolador,Tempo_B_Isolador,I_C_Isolador,Tempo_C_Isolador,I_A1_Isolador,Tempo_A1_Isolador,I_B1_Isolador,Tempo_B1_Isolador,I_C1_Isolador,Tempo_C1_Isolador,I_A_Consumidor,Tempo_A_Consumidor,I_B_Consumidor,Tempo_B_Consumidor,I_C_Consumidor,Tempo_C_Consumidor
144,12,12,63.38594,0.3632391,64.68585,0.3524631,62.93098,0.3672094,62.64146,0.3697935,64.40422,0.3547297,63.9565,0.3584091,63.31108,0.3638849,65.1024,0.3491757,64.54389,0.353601
145,13,1,66.48545,0.5511251,67.94743,0.5266028,66.02538,0.5593964,65.68211,0.5657549,67.61392,0.5319737,67.16157,0.5394642,66.33669,0.5537689,68.29307,0.5211676,67.73247,0.5300502
146,13,2,66.48545,0.5511251,67.94743,0.5266029,66.02538,0.5593964,65.6821,0.5657549,67.61391,0.5319738,67.16157,0.5394642,66.33669,0.5537689,68.29307,0.5211675,67.73247,0.5300501
147,13,3,66.48544,0.5511252,67.94753,0.5266013,66.02532,0.5593974,65.68203,0.5657563,67.61399,0.5319725,67.1616,0.5394637,66.33697,0.5537639,68.29294,0.5211696,67.73268,0.5300467
148,13,4,66.48545,0.5511251,67.94753,0.5266013,66.02531,0.5593977,65.68202,0.5657564,67.614,0.5319723,67.16159,0.5394639,66.33699,0.5537634,68.29292,0.5211699,67.73274,0.5300458
149,13,5,66.48553,0.5511236,67.94735,0.5266041,66.02538,0.5593964,65.68219,0.5657533,67.61392,0.5319737,67.16149,0.5394656,66.33654,0.5537715,68.29335,0.5211632,67.73275,0.5300455
150,13,6,66.48555,0.5511234,67.94736,0.526604,66.02538,0.5593964,65.6822,0.5657532,67.61393,0.5319735,67.16149,0.5394656,66.33652,0.5537718,68.29337,0.5211629,67.73278,0.5300451
151,13,7,66.4854,0.551126,67.94744,0.5266027,66.02545,0.559395,65.68212,0.5657546,67.61386,0.5319746,67.16164,0.539463,66.33692,0.5537648,68.29329,0.5211641,67.73233,0.5300524
152,13,8,66.48538,0.5511263,67.94743,0.5266029,66.02547,0.5593947,65.68212,0.5657546,67.61384,0.531975,67.16165,0.5394628,66.33696,0.5537641,68.29336,0.5211631,67.7323,0.5300528
153,13,9,66.48553,0.5511237,67.94745,0.5266026,66.02532,0.5593974,65.68211,0.5657547,67.614,0.5319724,67.16152,0.5394651,66.33682,0.5537665,68.29322,0.5211653,67.73297,0.530042
154,13,10,66.48539,0.5511261,67.94753,0.5266013,66.0254,0.559396,65.68205,0.565756,67.61394,0.5319734,67.16167,0.5394625,66.33719,0.5537598,68.29316,0.5211661,67.73254,0.530049
155,13,11,66.48548,0.5511245,67.94736,0.526604,66.02545,0.559395,65.6822,0.5657531,67.61386,0.5319746,67.16156,0.5394644,66.33677,0.5537674,68.29358,0.5211597,67.73261,0.5300478
156,13,12,66.48548,0.5511246,67.94745,0.5266025,66.0254,0.559396,65.68213,0.5657545,67.61394,0.5319734,67.16159,0.5394639,66.33705,0.5537625,68.29344,0.5211617,67.73283,0.5300443
157,14,1,71.63754,0.8224352,73.39722,0.7692665,71.18652,0.8372955,70.73822,0.8526142,72.9625,0.7817331,72.51972,0.7948679,71.36713,0.8312798,73.60904,0.7633403,73.06249,0.7788288
158,14,2,71.63754,0.8224352,73.39722,0.7692665,71.18652,0.8372955,70.73822,0.8526142,72.9625,0.7817332,72.51972,0.7948679,71.36713,0.8312798,73.60904,0.7633401,73.06249,0.7788287
159,14,3,71.63753,0.8224353,73.3973,0.7692642,71.18648,0.8372968,70.73816,0.8526162,72.96257,0.7817313,72.51975,0.794867,71.36739,0.8312712,73.60891,0.7633438,73.06269,0.7788231
160,14,4,71.63754,0.8224352,73.3973,0.7692641,71.18647,0.8372972,70.73815,0.8526164,72.96257,0.7817311,72.51974,0.7948672,71.36741,0.8312704,73.6089,0.7633442,73.06274,0.7788216
161,14,5,71.63761,0.8224329,73.39716,0.7692682,71.18652,0.8372955,70.73829,0.8526118,72.96251,0.7817329,72.51965,0.7948698,71.36699,0.8312843,73.6093,0.7633329,73.06276,0.7788211
162,14,6,71.63762,0.8224325,73.39717,0.769268,71.18652,0.8372955,70.73829,0.8526116,72.96252,0.7817326,72.51965,0.7948698,71.36697,0.8312849,73.60931,0.7633327,73.06278,0.7788204
163,14,7,71.6375,0.8224363,73.39723,0.7692663,71.18658,0.8372933,70.73824,0.8526136,72.96246,0.7817343,72.51978,0.7948662,71.36733,0.831273,73.60925,0.7633345,73.06236,0.7788326
164,14,8,71.63749,0.8224368,73.39722,0.7692665,71.1866,0.8372928,70.73824,0.8526135,72.96244,0.7817349,72.51979,0.7948658,71.36737,0.8312718,73.60931,0.7633328,73.06234,0.7788332
165,14,9,71.6376,0.822433,73.39724,0.7692658,71.18648,0.8372968,70.73823,0.8526139,72.96257,0.7817311,72.51968,0.7948689,71.36725,0.8312758,73.60917,0.7633365,73.06296,0.7788154
166,14,10,71.6375,0.8224365,73.39731,0.769264,71.18654,0.8372947,70.73818,0.8526156,72.96253,0.7817325,72.51981,0.7948652,71.36759,0.8312645,73.60912,0.7633381,73.06256,0.7788269
167,14,11,71.63757,0.822434,73.39717,0.769268,71.18658,0.8372933,70.7383,0.8526112,72.96247,0.7817342,72.51971,0.7948681,71.3672,0.8312776,73.60951,0.7633272,73.06263,0.7788249
168,14,12,71.63757,0.8224342,73.39725,0.7692658,71.18654,0.8372947,70.73825,0.8526133,72.96253,0.7817323,72.51974,0.7948672,71.36745,0.831269,73.60938,0.7633307,73.06282,0.7788192
