index,valorFusivel,tipoCurto,I_A_Isolador,Tempo_A_Isolador,Tempo_Abertura_A_Isolador,I_B_Isolador,Tempo_B_Isolador,Tempo_Abertura_B_Isolador,I_C_Isolador,Tempo_C_Isolador,Tempo_Abertura_C_Isolador,I_A1_Isolador,Tempo_A1_Isolador,Tempo_Abertura_A1_Isolador,I_B1_Isolador,Tempo_B1_Isolador,Tempo_Abertura_B1_Isolador,I_C1_Isolador,Tempo_C1_Isolador,Tempo_Abertura_C1_Isolador,I_A_Consumidor,Tempo_A_Consumidor,Tempo_Abertura_A_Consumidor,I_B_Consumidor,Tempo_B_Consumidor,Tempo_Abertura_B_Consumidor,I_C_Consumidor,Tempo_C_Consumidor,Tempo_Abertura_C_Consumidor
102,9,6,26.16631,1.650326,1.0778,39.80435,0.5247252,1.0724,64.20348,0.1691649,1.0717,51.73251,0.2774078,1.0725,0,Inf,Inf,59.80077,0.1985401,1.0717,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
103,9,7,40.40829,0.5051833,1.0725,65.61685,0.1611376,1.0715,26.89766,1.521117,1.0725,0,Inf,Inf,60.97346,0.1899922,1.0717,52.99471,0.2621905,1.0716,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
104,9,8,40.22287,0.5110635,1.0726,65.6101,0.1611745,1.0715,27.13428,1.482537,1.0725,0,Inf,Inf,60.85181,0.1908524,1.0717,53.11644,0.2607907,1.0716,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
105,9,9,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
106,9,10,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
107,9,11,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
108,9,12,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
109,10,1,73.00341,0.1352141,1.073,74.77123,0.1301019,1.0714,72.45103,0.1368494,1.0715,72.03431,0.1380953,1.0745,74.36616,0.1312571,1.0718,73.82542,0.1328141,1.0713,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
110,10,2,73.00325,0.1352146,1.073,74.77104,0.1301024,1.0714,72.45103,0.1368494,1.0715,72.03427,0.1380954,1.0745,74.36592,0.1312578,1.0718,73.82535,0.1328143,1.0713,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
111,10,3,73.58966,0.1334984,1.073,31.09331,0.4401165,1.0735,45.75012,0.2481723,1.0746,68.43552,0.1493029,1.0735,59.64184,0.1804888,1.073,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
112,10,4,73.59687,0.1334774,1.073,31.32466,0.4335999,1.0735,45.57637,0.2492917,1.0746,68.32815,0.14965,1.0735,59.77267,0.179979,1.073,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
113,10,5,29.99595,0.4747201,1.0776,45.47976,0.249919,1.0721,72.45103,0.1368494,1.0715,58.3922,0.1854396,1.0722,0,Inf,Inf,67.66465,0.1518118,1.0715,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
114,10,6,30.16754,0.4688686,1.0775,45.35129,0.2507585,1.0722,72.45103,0.1368494,1.0715,58.48433,0.1850694,1.0722,0,Inf,Inf,67.58173,0.1520841,1.0715,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
115,10,7,45.9869,0.2466642,1.0724,74.17131,0.1318162,1.0714,31.12294,0.4392681,1.0722,0,Inf,Inf,68.9533,0.1476397,1.0716,60.0702,0.1788256,1.0715,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
116,10,8,45.80898,0.2477956,1.0724,74.16401,0.1318372,1.0714,31.34949,0.4329148,1.0722,0,Inf,Inf,68.8348,0.1480188,1.0716,60.18793,0.1783714,1.0715,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
117,10,9,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
118,10,10,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
119,10,11,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
120,10,12,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
121,11,1,80.32608,0.2637283,1.0742,82.59891,0.2545538,1.0724,79.8449,0.2657497,1.076,79.23119,0.268371,1.0757,82.00467,0.2568958,1.073,81.53309,0.2587823,1.0724,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
122,11,2,80.32589,0.2637291,1.0742,82.59868,0.2545547,1.0724,79.8449,0.2657497,1.076,79.23115,0.2683712,1.0757,82.00439,0.256897,1.073,81.53299,0.2587827,1.0724,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
123,11,3,81.06584,0.2606764,1.0742,35.45067,1.670183,1.0762,50.99766,0.5351305,1.0765,75.47209,0.2856158,1.0747,65.97023,0.3425644,1.0743,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
124,11,4,81.07338,0.2606456,1.0742,35.66252,1.627187,1.0762,50.83543,0.5387993,1.0765,75.37119,0.2861101,1.0747,66.09416,0.3416453,1.0743,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
125,11,5,34.0677,2.004011,1.0858,50.82357,0.5390699,1.0783,79.8449,0.2657497,1.076,64.52127,0.3537832,1.0772,0,Inf,Inf,74.73223,0.2892828,1.0745,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
126,11,6,34.22537,1.960644,1.0857,50.70504,0.5417911,1.0783,79.8449,0.2657497,1.076,64.60791,0.3530867,1.0772,0,Inf,Inf,74.65525,0.2896701,1.0752,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
127,11,7,51.30134,0.528418,1.0743,81.84831,0.2575185,1.0724,35.41152,1.678338,1.0805,0,Inf,Inf,76.17543,0.2822194,1.0727,66.51858,0.3385431,1.0727,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
128,11,8,51.135,0.5320701,1.0743,81.84066,0.2575491,1.0724,35.62055,1.635557,1.0805,0,Inf,Inf,76.06281,0.2827575,1.0727,66.62931,0.337745,1.0727,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
129,11,9,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
130,11,10,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
131,11,11,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
132,11,12,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
133,12,1,83.00623,0.2529703,1.074,85.48575,0.2436877,1.0721,82.5673,0.2546775,1.0732,81.87036,0.2574306,1.0755,84.80878,0.246164,1.0727,84.38201,0.2477469,1.0721,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
134,12,2,83.00603,0.2529711,1.074,85.48549,0.2436886,1.0721,82.5673,0.2546775,1.0732,81.87031,0.2574308,1.0755,84.80848,0.2461651,1.0727,84.3819,0.2477473,1.0721,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
135,12,3,83.8023,0.2499249,1.074,37.28099,1.35249,1.0754,53.05444,0.4932478,1.0761,78.07113,0.2734654,1.0745,68.3392,0.3259758,1.074,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
136,12,4,83.80992,0.2498961,1.074,37.48265,1.323875,1.0754,52.89804,0.496158,1.0762,77.9736,0.2739024,1.0745,68.45927,0.3251862,1.074,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
137,12,5,35.76752,1.606562,1.0802,52.94204,0.4953351,1.0776,82.5673,0.2546775,1.0732,66.81317,0.33643,1.0769,0,Inf,Inf,77.37507,0.276615,1.073,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
138,12,6,35.91788,1.577785,1.0801,52.82841,0.497467,1.0776,82.5673,0.2546775,1.0732,66.89687,0.3358355,1.0769,0,Inf,Inf,77.30005,0.2769588,1.073,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
139,12,7,53.38612,0.4872105,1.0738,84.68062,0.2466375,1.0721,37.19896,1.364442,1.0797,0,Inf,Inf,78.86289,0.2699681,1.0725,68.9416,0.3220598,1.0724,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
140,12,8,53.22564,0.4901093,1.0739,84.67289,0.2466661,1.0721,37.39877,1.335647,1.0797,0,Inf,Inf,78.7535,0.2704461,1.0725,69.0486,0.3213759,1.0724,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
141,12,9,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
142,12,10,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
143,12,11,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
144,12,12,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
145,13,1,85.23972,0.355177,1.0745,87.89981,0.3394422,1.0726,84.85046,0.3576235,1.0766,84.07237,0.3626344,1.076,87.14881,0.3437198,1.0732,86.76643,0.3459457,1.0726,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
146,13,2,85.23952,0.3551783,1.0745,87.89954,0.3394437,1.0726,84.85046,0.3576235,1.0766,84.07233,0.3626347,1.076,87.14849,0.3437216,1.0732,86.76632,0.3459464,1.0726,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
147,13,3,86.08128,0.3500188,1.0745,38.95196,3.935113,1.0823,54.85012,0.9012235,1.0771,80.24952,0.389901,1.075,70.34621,0.4913899,1.0746,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
148,13,4,86.08892,0.3499728,1.0745,39.14357,3.824575,1.0823,54.69956,0.908829,1.0771,80.15533,0.3906353,1.0751,70.46234,0.4898238,1.0746,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
149,13,5,37.31781,5.103037,1.087,54.80561,0.9034589,1.0789,84.85046,0.3576235,1.0766,68.75314,0.5141317,1.0776,0,Inf,Inf,79.61068,0.3949474,1.0766,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
150,13,6,37.46097,4.981819,1.087,54.69675,0.9089719,1.0789,84.85046,0.3576235,1.0766,68.83393,0.5129188,1.0775,0,Inf,Inf,79.53833,0.3955288,1.0766,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
151,13,7,55.20568,0.8837481,1.0748,87.05102,0.3442859,1.0726,38.82146,4.013134,1.0816,0,Inf,Inf,81.12565,0.3832257,1.073,70.99767,0.482754,1.0729,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
152,13,8,55.05103,0.8912666,1.0749,87.04326,0.3443309,1.0726,39.0122,3.899854,1.0815,0,Inf,Inf,81.01952,0.3840197,1.073,71.10093,0.4814178,1.0729,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
153,13,9,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
154,13,10,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
155,13,11,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
156,13,12,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
157,14,1,88.73773,0.4997862,1.0751,91.69782,0.4700863,1.0732,88.43932,0.5030319,1.0775,87.52707,0.5132712,1.0766,90.81944,0.4784537,1.0738,90.52419,0.481347,1.0735,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
158,14,2,88.73752,0.4997885,1.0751,91.69753,0.4700891,1.0732,88.43932,0.5030319,1.0775,87.52703,0.5132716,1.0766,90.8191,0.4784569,1.0738,90.52406,0.4813483,1.0735,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
159,14,3,89.64463,0.4902195,1.0751,0,Inf,Inf,57.87236,1.730121,1.0793,83.69038,0.5623206,1.0758,73.57622,0.7642523,1.0754,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
160,14,4,89.65224,0.490141,1.0751,42.11073,10.86438,1.0859,57.73287,1.747992,1.0794,83.60269,0.5635703,1.0758,73.68451,0.7612515,1.0754,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
161,14,5,0,Inf,Inf,57.96952,1.717854,1.0804,88.43932,0.5030319,1.0775,71.86976,0.8149906,1.0784,0,Inf,Inf,83.18115,0.5696676,1.0778,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
162,14,6,0,Inf,Inf,57.8697,1.730459,1.0804,88.43932,0.5030319,1.0775,71.94475,0.812616,1.0784,0,Inf,Inf,83.11395,0.5706536,1.0778,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
163,14,7,58.26935,1.680911,1.0802,90.7871,0.4787685,1.0732,0,Inf,Inf,0,Inf,Inf,84.72576,0.5480337,1.0736,74.31478,0.7442639,1.0738,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
164,14,8,58.12608,1.698395,1.0803,90.77937,0.4788439,1.0732,0,Inf,Inf,0,Inf,Inf,84.62592,0.5493749,1.0737,74.41077,0.7417462,1.0738,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
165,14,9,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
166,14,10,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
167,14,11,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
168,14,12,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
