index,valorFusivel,tipoCurto,I_A_Isolador,Tempo_A_Isolador,I_B_Isolador,Tempo_B_Isolador,I_C_Isolador,Tempo_C_Isolador,I_A1_Isolador,Tempo_A1_Isolador,I_B1_Isolador,Tempo_B1_Isolador,I_A_Consumidor,Tempo_A_Consumidor,I_B_Consumidor,Tempo_B_Consumidor
126,12,5,Inf,21.09315,Inf,21.09315,Inf,21.09315,Inf,21.08575,Inf,21.10192,Inf,21.08575,Inf,21.10192
127,12,6,Inf,21.10526,Inf,21.10526,Inf,21.10526,Inf,21.08409,Inf,21.12382,Inf,21.08409,Inf,21.12382
128,12,7,Inf,21.09162,Inf,21.09162,Inf,21.09162,Inf,21.08332,Inf,21.10439,Inf,21.08332,Inf,21.10439
129,12,8,Inf,21.13584,Inf,21.13584,Inf,21.13584,Inf,21.09894,Inf,21.15376,Inf,21.09894,Inf,21.15376
130,12,9,Inf,21.09358,Inf,21.09358,Inf,21.09358,Inf,21.08425,Inf,21.10676,Inf,21.08425,Inf,21.10676
131,12,10,Inf,21.09331,Inf,21.09331,Inf,21.09331,Inf,21.08051,Inf,21.10585,Inf,21.08051,Inf,21.10585
132,12,11,Inf,21.09951,Inf,21.09951,Inf,21.09951,Inf,21.10072,Inf,21.10838,Inf,21.10072,Inf,21.10838
133,13,1,Inf,22.95659,Inf,22.95659,Inf,22.95659,Inf,22.93862,Inf,22.97605,Inf,22.93862,Inf,22.97605
134,13,2,Inf,22.99142,Inf,22.99142,Inf,22.99142,Inf,22.95209,Inf,23.01852,Inf,22.95209,Inf,23.01852
135,13,3,Inf,22.98014,Inf,22.98014,Inf,22.98014,Inf,22.95454,Inf,23.00311,Inf,22.95454,Inf,23.00311
136,13,4,Inf,22.97563,Inf,22.97563,Inf,22.97563,Inf,22.95804,Inf,22.99349,Inf,22.95804,Inf,22.99349
137,13,5,Inf,22.96515,Inf,22.96515,Inf,22.96515,Inf,22.93115,Inf,22.99816,Inf,22.93115,Inf,22.99816
138,13,6,Inf,22.96764,Inf,22.96764,Inf,22.96764,Inf,22.9485,Inf,22.98729,Inf,22.9485,Inf,22.98729
139,13,7,Inf,22.96745,Inf,22.96745,Inf,22.96745,Inf,22.93408,Inf,22.98829,Inf,22.93408,Inf,22.98829
140,13,8,Inf,22.9716,Inf,22.9716,Inf,22.9716,Inf,22.9505,Inf,22.9933,Inf,22.9505,Inf,22.9933
141,13,9,Inf,22.95888,Inf,22.95888,Inf,22.95888,Inf,22.95179,Inf,22.96705,Inf,22.95179,Inf,22.96705
142,13,10,Inf,22.96815,Inf,22.96815,Inf,22.96815,Inf,22.96029,Inf,23.03109,Inf,22.96029,Inf,23.03109
143,13,11,Inf,22.96637,Inf,22.96637,Inf,22.96637,Inf,22.94315,Inf,22.98933,Inf,22.94315,Inf,22.98933
144,14,1,Inf,26.46411,Inf,26.46411,Inf,26.46411,Inf,26.4518,Inf,26.47879,Inf,26.4518,Inf,26.47879
145,14,2,Inf,26.47472,Inf,26.47472,Inf,26.47472,Inf,26.46875,Inf,26.48927,Inf,26.46875,Inf,26.48927
146,14,3,Inf,26.46429,Inf,26.46429,Inf,26.46429,Inf,26.44299,Inf,26.47014,Inf,26.44299,Inf,26.47014
147,14,4,Inf,26.46148,Inf,26.46148,Inf,26.46148,Inf,26.44608,Inf,26.48797,Inf,26.44608,Inf,26.48797
148,14,5,Inf,26.4572,Inf,26.4572,Inf,26.4572,Inf,26.44107,Inf,26.47259,Inf,26.44107,Inf,26.47259
149,14,6,Inf,26.45246,Inf,26.45246,Inf,26.45246,Inf,26.43668,Inf,26.46802,Inf,26.43668,Inf,26.46802
150,14,7,Inf,26.45667,Inf,26.45667,Inf,26.45667,Inf,26.43459,Inf,26.47912,Inf,26.43459,Inf,26.47912
151,14,8,Inf,26.4561,Inf,26.4561,Inf,26.4561,Inf,26.43765,Inf,26.48346,Inf,26.43765,Inf,26.48346
152,14,9,Inf,26.46065,Inf,26.46065,Inf,26.46065,Inf,26.44427,Inf,26.47574,Inf,26.44427,Inf,26.47574
153,14,10,Inf,26.48186,Inf,26.48186,Inf,26.48186,Inf,26.44963,Inf,26.49968,Inf,26.44963,Inf,26.49968
154,14,11,Inf,26.45312,Inf,26.45312,Inf,26.45312,Inf,26.4505,Inf,26.46186,Inf,26.4505,Inf,26.46186
