index,valorFusivel,tipoCurto,I_A_Isolador,Tempo_A_Isolador,I_B_Isolador,Tempo_B_Isolador,I_C_Isolador,Tempo_C_Isolador,I_A_Consumidor,Tempo_A_Consumidor,I_B_Consumidor,Tempo_B_Consumidor
52,5,8,20.8034,2.12193,20.8034,2.12193,20.8034,2.12193,20.8376,2.1147,20.7519,Inf
53,5,9,20.8034,2.12193,20.8034,2.12193,20.8034,2.12193,20.8376,2.1147,20.7519,Inf
54,5,10,20.8034,2.12193,20.8034,2.12193,20.8034,2.12193,20.8376,2.1147,20.7519,Inf
55,5,11,20.8034,2.12193,20.8034,2.12193,20.8034,2.12193,20.8376,2.1147,20.7519,Inf
56,6,1,21.7135,1.94102,21.7135,1.94102,21.7135,1.94102,21.7497,1.93431,21.6599,Inf
57,6,2,21.7135,1.94102,21.7135,1.94102,21.7135,1.94102,21.7497,1.93431,21.6599,Inf
58,6,3,21.7135,1.94102,21.7135,1.94102,21.7135,1.94102,21.7497,1.93431,21.6599,Inf
59,6,4,21.7135,1.94102,21.7135,1.94102,21.7135,1.94102,21.7497,1.93431,21.6599,Inf
60,6,5,21.7135,1.94102,21.7135,1.94102,21.7135,1.94102,21.7497,1.93431,21.6599,Inf
61,6,6,21.7135,1.94102,21.7135,1.94102,21.7135,1.94102,21.7497,1.93431,21.6599,Inf
62,6,7,21.7135,1.94102,21.7135,1.94102,21.7135,1.94102,21.7497,1.93431,21.6599,Inf
63,6,8,21.7135,1.94102,21.7135,1.94102,21.7135,1.94102,21.7497,1.93431,21.6599,Inf
64,6,9,21.7135,1.94102,21.7135,1.94102,21.7135,1.94102,21.7497,1.93431,21.6599,Inf
65,6,10,21.7135,1.94102,21.7135,1.94102,21.7135,1.94102,21.7497,1.93431,21.6599,Inf
66,6,11,21.7135,1.94102,21.7135,1.94102,21.7135,1.94102,21.7497,1.93431,21.6599,Inf
67,7,1,31.5218,Inf,31.5218,Inf,31.5218,Inf,31.5802,Inf,31.4474,Inf
68,7,2,31.5218,Inf,31.5218,Inf,31.5218,Inf,31.5802,Inf,31.4474,Inf
69,7,3,31.5218,Inf,31.5218,Inf,31.5218,Inf,31.5802,Inf,31.4474,Inf
70,7,4,31.5218,Inf,31.5218,Inf,31.5218,Inf,31.5802,Inf,31.4474,Inf
71,7,5,31.5218,Inf,31.5218,Inf,31.5218,Inf,31.5802,Inf,31.4474,Inf
72,7,6,31.5218,Inf,31.5218,Inf,31.5218,Inf,31.5802,Inf,31.4474,Inf
73,7,7,31.5218,Inf,31.5218,Inf,31.5218,Inf,31.5802,Inf,31.4474,Inf
74,7,8,31.5218,Inf,31.5218,Inf,31.5218,Inf,31.5802,Inf,31.4474,Inf
75,7,9,31.5218,Inf,31.5218,Inf,31.5218,Inf,31.5802,Inf,31.4474,Inf
76,7,10,31.5218,Inf,31.5218,Inf,31.5218,Inf,31.5802,Inf,31.4474,Inf
77,7,11,31.5218,Inf,31.5218,Inf,31.5218,Inf,31.5802,Inf,31.4474,Inf
78,8,1,38.939,0.554799,38.939,0.554799,38.939,0.554799,39.016,0.552018,38.8519,0.55797
79,8,2,38.939,0.554799,38.939,0.554799,38.939,0.554799,39.016,0.552018,38.8519,0.55797
80,8,3,38.939,0.554799,38.939,0.554799,38.939,0.554799,39.016,0.552018,38.8519,0.55797
81,8,4,38.939,0.554799,38.939,0.554799,38.939,0.554799,39.016,0.552018,38.8519,0.55797
82,8,5,38.939,0.554799,38.939,0.554799,38.939,0.554799,39.016,0.552018,38.8519,0.55797
83,8,6,38.939,0.554799,38.939,0.554799,38.939,0.554799,39.016,0.552018,38.8519,0.55797
84,8,7,38.939,0.554799,38.939,0.554799,38.939,0.554799,39.016,0.552018,38.8519,0.55797
85,8,8,38.939,0.554799,38.939,0.554799,38.939,0.554799,39.016,0.552018,38.8519,0.55797
86,8,9,38.939,0.554799,38.939,0.554799,38.939,0.554799,39.016,0.552018,38.8519,0.55797
87,8,10,38.939,0.554799,38.939,0.554799,38.939,0.554799,39.016,0.552018,38.8519,0.55797
88,8,11,38.939,0.554799,38.939,0.554799,38.939,0.554799,39.016,0.552018,38.8519,0.55797
89,9,1,42.2152,0.4529,42.2152,0.4529,42.2152,0.4529,42.3007,0.450634,42.1235,0.455352
90,9,2,42.2152,0.4529,42.2152,0.4529,42.2152,0.4529,42.3007,0.450634,42.1235,0.455352
91,9,3,42.2152,0.4529,42.2152,0.4529,42.2152,0.4529,42.3007,0.450634,42.1235,0.455352
92,9,4,42.2152,0.4529,42.2152,0.4529,42.2152,0.4529,42.3007,0.450634,42.1235,0.455352
93,9,5,42.2152,0.4529,42.2152,0.4529,42.2152,0.4529,42.3007,0.450634,42.1235,0.455352
94,9,6,42.2152,0.4529,42.2152,0.4529,42.2152,0.4529,42.3007,0.450634,42.1235,0.455352
95,9,7,42.2152,0.4529,42.2152,0.4529,42.2152,0.4529,42.3007,0.450634,42.1235,0.455352
96,9,8,42.2152,0.4529,42.2152,0.4529,42.2152,0.4529,42.3007,0.450634,42.1235,0.455352
97,9,9,42.2152,0.4529,42.2152,0.4529,42.2152,0.4529,42.3007,0.450634,42.1235,0.455352
98,9,10,42.2152,0.4529,42.2152,0.4529,42.2152,0.4529,42.3007,0.450634,42.1235,0.455352
99,9,11,42.2152,0.4529,42.2152,0.4529,42.2152,0.4529,42.3007,0.450634,42.1235,0.455352
100,10,1,50.625,0.220415,50.625,0.220415,50.625,0.220415,50.7325,0.219867,50.5246,0.220928
101,10,2,50.62496,0.2204149,50.62496,0.2204149,50.62496,0.2204149,50.73249,0.2198669,50.52457,0.2209285
102,10,3,50.62496,0.2204149,50.62496,0.2204149,50.62496,0.2204149,50.73249,0.2198669,50.52457,0.2209285
103,10,4,50.62496,0.2204149,50.62496,0.2204149,50.62496,0.2204149,50.73249,0.2198669,50.52457,0.2209285
104,10,5,50.62496,0.2204149,50.62496,0.2204149,50.62496,0.2204149,50.73249,0.2198669,50.52457,0.2209285
105,10,6,50.62496,0.2204149,50.62496,0.2204149,50.62496,0.2204149,50.73249,0.2198669,50.52457,0.2209285
106,10,7,50.62496,0.2204149,50.62496,0.2204149,50.62496,0.2204149,50.73249,0.2198669,50.52457,0.2209285
107,10,8,50.62496,0.2204149,50.62496,0.2204149,50.62496,0.2204149,50.73249,0.2198669,50.52457,0.2209285
108,10,9,50.62496,0.2204149,50.62496,0.2204149,50.62496,0.2204149,50.73249,0.2198669,50.52457,0.2209285
109,10,10,50.62496,0.2204149,50.62496,0.2204149,50.62496,0.2204149,50.73249,0.2198669,50.52457,0.2209285
110,10,11,50.62496,0.2204149,50.62496,0.2204149,50.62496,0.2204149,50.73249,0.2198669,50.52457,0.2209285
111,11,1,59.27673,0.4036172,59.27673,0.4036172,59.27673,0.4036172,59.40663,0.4021647,59.17329,0.4047834
112,11,2,59.27673,0.4036172,59.27673,0.4036172,59.27673,0.4036172,59.40663,0.4021647,59.17329,0.4047834
113,11,3,59.27673,0.4036172,59.27673,0.4036172,59.27673,0.4036172,59.40663,0.4021647,59.17329,0.4047834
114,11,4,59.27673,0.4036172,59.27673,0.4036172,59.27673,0.4036172,59.40663,0.4021647,59.17329,0.4047834
115,11,5,59.27673,0.4036172,59.27673,0.4036172,59.27673,0.4036172,59.40663,0.4021647,59.17329,0.4047834
116,11,6,59.27673,0.4036172,59.27673,0.4036172,59.27673,0.4036172,59.40663,0.4021647,59.17329,0.4047834
117,11,7,59.27673,0.4036172,59.27673,0.4036172,59.27673,0.4036172,59.40663,0.4021647,59.17329,0.4047834
118,11,8,59.27673,0.4036172,59.27673,0.4036172,59.27673,0.4036172,59.40663,0.4021647,59.17329,0.4047834
119,11,9,59.27673,0.4036172,59.27673,0.4036172,59.27673,0.4036172,59.40663,0.4021647,59.17329,0.4047834
120,11,10,59.27673,0.4036172,59.27673,0.4036172,59.27673,0.4036172,59.40663,0.4021647,59.17329,0.4047834
121,11,11,59.27673,0.4036172,59.27673,0.4036172,59.27673,0.4036172,59.40663,0.4021647,59.17329,0.4047834
122,12,1,62.78136,0.3685392,62.78136,0.3685392,62.78136,0.3685392,62.91996,0.367307,62.67863,0.3694592
123,12,2,62.78136,0.3685392,62.78136,0.3685392,62.78136,0.3685392,62.91996,0.367307,62.67863,0.3694592
124,12,3,62.78136,0.3685392,62.78136,0.3685392,62.78136,0.3685392,62.91996,0.367307,62.67863,0.3694592
125,12,4,62.78136,0.3685392,62.78136,0.3685392,62.78136,0.3685392,62.91996,0.367307,62.67863,0.3694592
126,12,5,62.78136,0.3685392,62.78136,0.3685392,62.78136,0.3685392,62.91996,0.367307,62.67863,0.3694592
127,12,6,62.78136,0.3685392,62.78136,0.3685392,62.78136,0.3685392,62.91996,0.367307,62.67863,0.3694592
128,12,7,62.78136,0.3685392,62.78136,0.3685392,62.78136,0.3685392,62.91996,0.367307,62.67863,0.3694592
129,12,8,62.78136,0.3685392,62.78136,0.3685392,62.78136,0.3685392,62.91996,0.367307,62.67863,0.3694592
130,12,9,62.78136,0.3685392,62.78136,0.3685392,62.78136,0.3685392,62.91996,0.367307,62.67863,0.3694592
131,12,10,62.78136,0.3685392,62.78136,0.3685392,62.78136,0.3685392,62.91996,0.367307,62.67863,0.3694592
132,12,11,62.78136,0.3685392,62.78136,0.3685392,62.78136,0.3685392,62.91996,0.367307,62.67863,0.3694592
133,13,1,65.85908,0.5624564,65.85908,0.5624564,65.85908,0.5624564,66.00505,0.5597684,65.75799,0.5643352
134,13,2,65.85908,0.5624564,65.85908,0.5624564,65.85908,0.5624564,66.00505,0.5597684,65.75799,0.5643352
135,13,3,65.85908,0.5624564,65.85908,0.5624564,65.85908,0.5624564,66.00505,0.5597684,65.75799,0.5643352
136,13,4,65.85908,0.5624564,65.85908,0.5624564,65.85908,0.5624564,66.00505,0.5597684,65.75799,0.5643352
137,13,5,65.85908,0.5624564,65.85908,0.5624564,65.85908,0.5624564,66.00505,0.5597684,65.75799,0.5643352
138,13,6,65.85908,0.5624564,65.85908,0.5624564,65.85908,0.5624564,66.00505,0.5597684,65.75799,0.5643352
139,13,7,65.85908,0.5624564,65.85908,0.5624564,65.85908,0.5624564,66.00505,0.5597684,65.75799,0.5643352
140,13,8,65.85908,0.5624564,65.85908,0.5624564,65.85908,0.5624564,66.00505,0.5597684,65.75799,0.5643352
141,13,9,65.85908,0.5624564,65.85908,0.5624564,65.85908,0.5624564,66.00505,0.5597684,65.75799,0.5643352
142,13,10,65.85908,0.5624564,65.85908,0.5624564,65.85908,0.5624564,66.00505,0.5597684,65.75799,0.5643352
143,13,11,65.85908,0.5624564,65.85908,0.5624564,65.85908,0.5624564,66.00505,0.5597684,65.75799,0.5643352
144,14,1,70.99541,0.8437574,70.99541,0.8437574,70.99541,0.8437574,71.15294,0.8384236,70.89931,0.8470449
145,14,2,70.99541,0.8437574,70.99541,0.8437574,70.99541,0.8437574,71.15294,0.8384236,70.89931,0.8470449
146,14,3,70.99541,0.8437574,70.99541,0.8437574,70.99541,0.8437574,71.15294,0.8384236,70.89931,0.8470449
147,14,4,70.99541,0.8437574,70.99541,0.8437574,70.99541,0.8437574,71.15294,0.8384236,70.89931,0.8470449
148,14,5,70.99541,0.8437574,70.99541,0.8437574,70.99541,0.8437574,71.15294,0.8384236,70.89931,0.8470449
149,14,6,70.99541,0.8437574,70.99541,0.8437574,70.99541,0.8437574,71.15294,0.8384236,70.89931,0.8470449
150,14,7,70.99541,0.8437574,70.99541,0.8437574,70.99541,0.8437574,71.15294,0.8384236,70.89931,0.8470449
151,14,8,70.99541,0.8437574,70.99541,0.8437574,70.99541,0.8437574,71.15294,0.8384236,70.89931,0.8470449
152,14,9,70.99541,0.8437574,70.99541,0.8437574,70.99541,0.8437574,71.15294,0.8384236,70.89931,0.8470449
153,14,10,70.99541,0.8437574,70.99541,0.8437574,70.99541,0.8437574,71.15294,0.8384236,70.89931,0.8470449
154,14,11,70.99541,0.8437574,70.99541,0.8437574,70.99541,0.8437574,71.15294,0.8384236,70.89931,0.8470449
