index,valorFusivel,tipoCurto,I_A_Isolador,Tempo_A_Isolador,I_B_Isolador,Tempo_B_Isolador,I_C_Isolador,Tempo_C_Isolador,I_A1_Isolador,Tempo_A1_Isolador,I_B1_Isolador,Tempo_B1_Isolador,I_A_Consumidor,Tempo_A_Consumidor,I_B_Consumidor,Tempo_B_Consumidor
38,8,3,Inf,37.4874,Inf,37.4874,Inf,37.4874,Inf,0,Inf,57.5409,Inf,0,Inf,0
39,8,4,0.191665,60.7376,0.191665,60.7376,0.191665,60.7376,Inf,55.9342,Inf,49.6117,Inf,0,Inf,0
40,8,5,Inf,0,Inf,0,Inf,0,Inf,0,Inf,0,Inf,0,Inf,0
41,9,1,Inf,64.2756,Inf,64.2756,Inf,64.2756,Inf,63.6631,0.15906,66.0005,Inf,0,Inf,0
42,9,2,Inf,10.8585,Inf,10.8585,Inf,10.8585,Inf,53.3689,Inf,12.1932,Inf,0,Inf,12.1825
43,9,3,Inf,40.1026,Inf,40.1026,Inf,40.1026,Inf,0,Inf,61.4734,Inf,0,Inf,0
44,9,4,0.164251,65.056,0.164251,65.056,0.164251,65.056,Inf,59.9105,Inf,53.1892,Inf,0,Inf,0
45,9,5,Inf,0,Inf,0,Inf,0,Inf,0,Inf,0,Inf,0,Inf,0
46,10,1,Inf,15.4411,Inf,15.4411,Inf,15.4411,Inf,15.4573,Inf,15.4557,Inf,15.4505,Inf,15.449
47,10,2,Inf,15.5276,Inf,15.5276,Inf,15.5276,Inf,15.5448,Inf,15.5185,Inf,15.5385,Inf,15.5144
48,10,3,Inf,15.4023,Inf,15.4023,Inf,15.4023,Inf,15.3793,Inf,15.4995,Inf,15.3753,Inf,15.4935
49,10,4,Inf,15.3757,Inf,15.3757,Inf,15.3757,Inf,15.3926,Inf,15.3575,Inf,15.3866,Inf,15.3513
50,10,5,Inf,15.3846,Inf,15.3846,Inf,15.3846,Inf,15.4111,Inf,15.3398,Inf,15.4077,Inf,15.3364
51,11,1,Inf,19.6197,Inf,19.6197,Inf,19.6197,Inf,19.6532,Inf,19.6236,Inf,19.6467,Inf,19.6171
52,11,2,Inf,19.5836,Inf,19.5836,Inf,19.5836,Inf,19.6488,Inf,19.6244,Inf,19.6429,Inf,19.6206
53,11,3,Inf,19.6975,Inf,19.6975,Inf,19.6975,Inf,19.7222,Inf,19.727,Inf,19.7183,Inf,10.3428
54,11,4,Inf,19.619,Inf,19.619,Inf,19.619,Inf,19.66,Inf,19.5781,Inf,19.6543,Inf,19.5722
55,11,5,Inf,19.6838,Inf,19.6838,Inf,19.6838,Inf,19.6914,Inf,19.6219,Inf,19.6881,Inf,19.6187
56,12,1,Inf,21.6877,Inf,21.6877,Inf,21.6877,Inf,21.7062,Inf,21.5972,Inf,21.6999,Inf,21.5909
57,12,2,Inf,21.957,Inf,21.957,Inf,21.957,Inf,21.959,Inf,21.8977,Inf,21.9532,Inf,21.8939
58,12,3,Inf,21.67,Inf,21.67,Inf,21.67,Inf,21.7023,Inf,21.7737,Inf,21.6986,Inf,21.768
59,12,4,Inf,21.8123,Inf,21.8123,Inf,21.8123,Inf,21.8293,Inf,21.7077,Inf,21.8236,Inf,21.7019
60,12,5,Inf,21.7991,Inf,21.7991,Inf,21.7991,Inf,21.7358,Inf,21.8559,Inf,21.7326,Inf,21.8527
61,13,1,Inf,23.8392,Inf,23.8392,Inf,23.8392,Inf,23.8687,Inf,23.8134,Inf,23.8624,Inf,23.8071
62,13,2,Inf,23.4901,Inf,23.4901,Inf,23.4901,Inf,23.5465,Inf,23.5391,Inf,12.1987,Inf,23.5354
63,13,3,Inf,23.6973,Inf,23.6973,Inf,23.6973,Inf,23.7002,Inf,23.7605,Inf,23.6965,Inf,23.755
64,13,4,Inf,23.6141,Inf,23.6141,Inf,23.6141,Inf,23.6568,Inf,23.5943,Inf,23.6513,Inf,23.5886
65,13,5,Inf,23.7391,Inf,23.7391,Inf,23.7391,Inf,23.6558,Inf,23.7705,Inf,23.6527,Inf,23.7674
66,14,1,Inf,27.0842,Inf,27.0842,Inf,27.0842,Inf,27.0726,Inf,27.1384,Inf,27.0666,Inf,27.1324
67,14,2,Inf,27.5987,Inf,27.5987,Inf,27.5987,Inf,27.4352,Inf,27.5676,Inf,27.4296,Inf,27.564
68,14,3,Inf,27.1981,Inf,27.1981,Inf,27.1981,Inf,27.2491,Inf,27.2379,Inf,27.2454,Inf,27.2326
69,14,4,Inf,27.08,Inf,27.08,Inf,27.08,Inf,27.167,Inf,27.097,Inf,27.1617,Inf,27.0916
70,14,5,Inf,26.8815,Inf,26.8815,Inf,26.8815,Inf,26.8416,Inf,27.0155,Inf,26.8386,Inf,27.0126
