index,valorFusivel,tipoCurto,I_A_Isolador,Tempo_A_Isolador,I_B_Isolador,Tempo_B_Isolador,I_C_Isolador,Tempo_C_Isolador,I_A1_Isolador,Tempo_A1_Isolador,I_B1_Isolador,Tempo_B1_Isolador,I_C1_Isolador,Tempo_C1_Isolador,I_A_Consumidor,Tempo_A_Consumidor,I_B_Consumidor,Tempo_B_Consumidor,I_C_Consumidor,Tempo_C_Consumidor
35,4,2,15.6353,3.88245,15.7219,3.83646,15.6522,3.87341,15.6176,3.89196,15.6874,3.85466,15.7042,3.84575,16.5496,3.43605,16.7055,3.36793,16.5707,3.42673
36,4,3,15.6353,3.88245,15.7219,3.83646,15.6522,3.87341,15.6176,3.89196,15.6874,3.85466,15.7042,3.84575,16.5496,3.43605,16.7055,3.36793,16.5707,3.42673
37,4,4,15.6353,3.88245,15.7219,3.83646,15.6522,3.87341,15.6176,3.89196,15.6874,3.85466,15.7042,3.84575,16.5496,3.43605,16.7055,3.36793,16.5707,3.42673
38,4,5,15.6353,3.88245,15.7219,3.83646,15.6522,3.87341,15.6176,3.89196,15.6874,3.85466,15.7042,3.84575,16.5496,3.43605,16.7055,3.36793,16.5707,3.42673
39,4,6,15.6353,3.88245,15.7219,3.83646,15.6522,3.87341,15.6176,3.89196,15.6874,3.85466,15.7042,3.84575,16.5496,3.43605,16.7055,3.36793,16.5707,3.42673
40,4,7,15.6353,3.88245,15.7219,3.83646,15.6522,3.87341,15.6176,3.89196,15.6874,3.85466,15.7042,3.84575,16.5496,3.43605,16.7055,3.36793,16.5707,3.42673
41,4,8,15.6353,3.88245,15.7219,3.83646,15.6522,3.87341,15.6176,3.89196,15.6874,3.85466,15.7042,3.84575,16.5496,3.43605,16.7055,3.36793,16.5707,3.42673
42,4,9,15.6353,3.88245,15.7219,3.83646,15.6522,3.87341,15.6176,3.89196,15.6874,3.85466,15.7042,3.84575,16.5496,3.43605,16.7055,3.36793,16.5707,3.42673
43,4,10,15.6353,3.88245,15.7219,3.83646,15.6522,3.87341,15.6176,3.89196,15.6874,3.85466,15.7042,3.84575,16.5496,3.43605,16.7055,3.36793,16.5707,3.42673
44,4,11,15.6353,3.88245,15.7219,3.83646,15.6522,3.87341,15.6176,3.89196,15.6874,3.85466,15.7042,3.84575,16.5496,3.43605,16.7055,3.36793,16.5707,3.42673
45,5,1,20.6555,2.15375,20.7758,2.12782,20.613,2.163,20.5868,2.16875,20.7498,2.13338,20.7076,2.14246,21.4165,1.99742,21.6521,1.95249,21.4748,1.98616
46,5,2,20.6555,2.15375,20.7758,2.12782,20.613,2.163,20.5868,2.16875,20.7498,2.13338,20.7076,2.14246,21.4165,1.99742,21.6521,1.95249,21.4748,1.98616
47,5,3,20.6555,2.15375,20.7758,2.12782,20.613,2.163,20.5868,2.16875,20.7498,2.13338,20.7076,2.14246,21.4165,1.99742,21.6521,1.95249,21.4748,1.98616
48,5,4,20.6555,2.15375,20.7758,2.12782,20.613,2.163,20.5868,2.16875,20.7498,2.13338,20.7076,2.14246,21.4165,1.99742,21.6521,1.95249,21.4748,1.98616
49,5,5,20.6555,2.15375,20.7758,2.12782,20.613,2.163,20.5868,2.16875,20.7498,2.13338,20.7076,2.14246,21.4165,1.99742,21.6521,1.95249,21.4748,1.98616
50,5,6,20.6555,2.15375,20.7758,2.12782,20.613,2.163,20.5868,2.16875,20.7498,2.13338,20.7076,2.14246,21.4165,1.99742,21.6521,1.95249,21.4748,1.98616
51,5,7,20.6555,2.15375,20.7758,2.12782,20.613,2.163,20.5868,2.16875,20.7498,2.13338,20.7076,2.14246,21.4165,1.99742,21.6521,1.95249,21.4748,1.98616
52,5,8,20.6555,2.15375,20.7758,2.12782,20.613,2.163,20.5868,2.16875,20.7498,2.13338,20.7076,2.14246,21.4165,1.99742,21.6521,1.95249,21.4748,1.98616
53,5,9,20.6555,2.15375,20.7758,2.12782,20.613,2.163,20.5868,2.16875,20.7498,2.13338,20.7076,2.14246,21.4165,1.99742,21.6521,1.95249,21.4748,1.98616
54,5,10,20.6555,2.15375,20.7758,2.12782,20.613,2.163,20.5868,2.16875,20.7498,2.13338,20.7076,2.14246,21.4165,1.99742,21.6521,1.95249,21.4748,1.98616
55,5,11,20.6555,2.15375,20.7758,2.12782,20.613,2.163,20.5868,2.16875,20.7498,2.13338,20.7076,2.14246,21.4165,1.99742,21.6521,1.95249,21.4748,1.98616
56,6,1,21.5397,1.97373,21.6718,1.9488,21.4951,1.98226,21.4657,1.98791,21.6426,1.95427,21.5982,1.96263,22.3309,1.8312,22.5837,1.78889,22.3985,1.81974
57,6,2,21.5397,1.97373,21.6718,1.9488,21.4951,1.98226,21.4657,1.98791,21.6426,1.95427,21.5982,1.96263,22.3309,1.8312,22.5837,1.78889,22.3985,1.81974
58,6,3,21.5397,1.97373,21.6718,1.9488,21.4951,1.98226,21.4657,1.98791,21.6426,1.95427,21.5982,1.96263,22.3309,1.8312,22.5837,1.78889,22.3985,1.81974
59,6,4,21.5397,1.97373,21.6718,1.9488,21.4951,1.98226,21.4657,1.98791,21.6426,1.95427,21.5982,1.96263,22.3309,1.8312,22.5837,1.78889,22.3985,1.81974
60,6,5,21.5397,1.97373,21.6718,1.9488,21.4951,1.98226,21.4657,1.98791,21.6426,1.95427,21.5982,1.96263,22.3309,1.8312,22.5837,1.78889,22.3985,1.81974
61,6,6,21.5397,1.97373,21.6718,1.9488,21.4951,1.98226,21.4657,1.98791,21.6426,1.95427,21.5982,1.96263,22.3309,1.8312,22.5837,1.78889,22.3985,1.81974
62,6,7,21.5397,1.97373,21.6718,1.9488,21.4951,1.98226,21.4657,1.98791,21.6426,1.95427,21.5982,1.96263,22.3309,1.8312,22.5837,1.78889,22.3985,1.81974
63,6,8,21.5397,1.97373,21.6718,1.9488,21.4951,1.98226,21.4657,1.98791,21.6426,1.95427,21.5982,1.96263,22.3309,1.8312,22.5837,1.78889,22.3985,1.81974
64,6,9,21.5397,1.97373,21.6718,1.9488,21.4951,1.98226,21.4657,1.98791,21.6426,1.95427,21.5982,1.96263,22.3309,1.8312,22.5837,1.78889,22.3985,1.81974
65,6,10,21.5397,1.97373,21.6718,1.9488,21.4951,1.98226,21.4657,1.98791,21.6426,1.95427,21.5982,1.96263,22.3309,1.8312,22.5837,1.78889,22.3985,1.81974
66,6,11,21.5397,1.97373,21.6718,1.9488,21.4951,1.98226,21.4657,1.98791,21.6426,1.95427,21.5982,1.96263,22.3309,1.8312,22.5837,1.78889,22.3985,1.81974
67,7,1,31.5956,Inf,31.8614,Inf,31.435,Inf,31.3992,Inf,31.8261,Inf,31.6666,Inf,32.1934,Inf,32.6829,Inf,32.3933,Inf
68,7,2,31.5956,Inf,31.8614,Inf,31.435,Inf,31.3992,Inf,31.8261,Inf,31.6666,Inf,32.1934,Inf,32.6829,Inf,32.3933,Inf
69,7,3,31.5956,Inf,31.8614,Inf,31.435,Inf,31.3992,Inf,31.8261,Inf,31.6666,Inf,32.1934,Inf,32.6829,Inf,32.3933,Inf
70,7,4,31.5956,Inf,31.8614,Inf,31.435,Inf,31.3992,Inf,31.8261,Inf,31.6666,Inf,32.1934,Inf,32.6829,Inf,32.3933,Inf
71,7,5,31.5956,Inf,31.8614,Inf,31.435,Inf,31.3992,Inf,31.8261,Inf,31.6666,Inf,32.1934,Inf,32.6829,Inf,32.3933,Inf
72,7,6,31.5956,Inf,31.8614,Inf,31.435,Inf,31.3992,Inf,31.8261,Inf,31.6666,Inf,32.1934,Inf,32.6829,Inf,32.3933,Inf
73,7,7,31.5956,Inf,31.8614,Inf,31.435,Inf,31.3992,Inf,31.8261,Inf,31.6666,Inf,32.1934,Inf,32.6829,Inf,32.3933,Inf
74,7,8,31.5956,Inf,31.8614,Inf,31.435,Inf,31.3992,Inf,31.8261,Inf,31.6666,Inf,32.1934,Inf,32.6829,Inf,32.3933,Inf
75,7,9,31.5956,Inf,31.8614,Inf,31.435,Inf,31.3992,Inf,31.8261,Inf,31.6666,Inf,32.1934,Inf,32.6829,Inf,32.3933,Inf
76,7,10,31.5956,Inf,31.8614,Inf,31.435,Inf,31.3992,Inf,31.8261,Inf,31.6666,Inf,32.1934,Inf,32.6829,Inf,32.3933,Inf
77,7,11,31.5956,Inf,31.8614,Inf,31.435,Inf,31.3992,Inf,31.8261,Inf,31.6666,Inf,32.1934,Inf,32.6829,Inf,32.3933,Inf
78,8,1,39.1674,0.546609,39.5883,0.531998,38.918,0.555561,38.8593,0.557697,39.5306,0.533963,39.2835,0.54252,39.6276,0.530662,40.3544,0.506881,39.9808,0.518899
79,8,2,39.1674,0.546609,39.5883,0.531998,38.918,0.555561,38.8593,0.557697,39.5306,0.533963,39.2835,0.54252,39.6276,0.530662,40.3544,0.506881,39.9808,0.518899
80,8,3,39.1674,0.546609,39.5883,0.531998,38.918,0.555561,38.8593,0.557697,39.5306,0.533963,39.2835,0.54252,39.6276,0.530662,40.3544,0.506881,39.9808,0.518899
81,8,4,39.1674,0.546609,39.5883,0.531998,38.918,0.555561,38.8593,0.557697,39.5306,0.533963,39.2835,0.54252,39.6276,0.530662,40.3544,0.506881,39.9808,0.518899
82,8,5,39.1674,0.546609,39.5883,0.531998,38.918,0.555561,38.8593,0.557697,39.5306,0.533963,39.2835,0.54252,39.6276,0.530662,40.3544,0.506881,39.9808,0.518899
83,8,6,39.1674,0.546609,39.5883,0.531998,38.918,0.555561,38.8593,0.557697,39.5306,0.533963,39.2835,0.54252,39.6276,0.530662,40.3544,0.506881,39.9808,0.518899
84,8,7,39.1674,0.546609,39.5883,0.531998,38.918,0.555561,38.8593,0.557697,39.5306,0.533963,39.2835,0.54252,39.6276,0.530662,40.3544,0.506881,39.9808,0.518899
85,8,8,39.1674,0.546609,39.5883,0.531998,38.918,0.555561,38.8593,0.557697,39.5306,0.533963,39.2835,0.54252,39.6276,0.530662,40.3544,0.506881,39.9808,0.518899
86,8,9,39.1674,0.546609,39.5883,0.531998,38.918,0.555561,38.8593,0.557697,39.5306,0.533963,39.2835,0.54252,39.6276,0.530662,40.3544,0.506881,39.9808,0.518899
87,8,10,39.1674,0.546609,39.5883,0.531998,38.918,0.555561,38.8593,0.557697,39.5306,0.533963,39.2835,0.54252,39.6276,0.530662,40.3544,0.506881,39.9808,0.518899
88,8,11,39.1674,0.546609,39.5883,0.531998,38.918,0.555561,38.8593,0.557697,39.5306,0.533963,39.2835,0.54252,39.6276,0.530662,40.3544,0.506881,39.9808,0.518899
89,9,1,42.5094,0.445171,43.0149,0.432355,42.2216,0.452731,42.1471,0.45472,42.9418,0.434174,42.6568,0.441375,42.9033,0.435137,43.7502,0.414694,43.3406,0.424395
90,9,2,42.5094,0.445171,43.0149,0.432355,42.2216,0.452731,42.1471,0.45472,42.9418,0.434174,42.6568,0.441375,42.9033,0.435137,43.7502,0.414694,43.3406,0.424395
91,9,3,42.5094,0.445171,43.0149,0.432355,42.2216,0.452731,42.1471,0.45472,42.9418,0.434174,42.6568,0.441375,42.9033,0.435137,43.7502,0.414694,43.3406,0.424395
92,9,4,42.5094,0.445171,43.0149,0.432355,42.2216,0.452731,42.1471,0.45472,42.9418,0.434174,42.6568,0.441375,42.9033,0.435137,43.7502,0.414694,43.3406,0.424395
93,9,5,42.5094,0.445171,43.0149,0.432355,42.2216,0.452731,42.1471,0.45472,42.9418,0.434174,42.6568,0.441375,42.9033,0.435137,43.7502,0.414694,43.3406,0.424395
94,9,6,42.5094,0.445171,43.0149,0.432355,42.2216,0.452731,42.1471,0.45472,42.9418,0.434174,42.6568,0.441375,42.9033,0.435137,43.7502,0.414694,43.3406,0.424395
95,9,7,42.5094,0.445171,43.0149,0.432355,42.2216,0.452731,42.1471,0.45472,42.9418,0.434174,42.6568,0.441375,42.9033,0.435137,43.7502,0.414694,43.3406,0.424395
96,9,8,42.5094,0.445171,43.0149,0.432355,42.2216,0.452731,42.1471,0.45472,42.9418,0.434174,42.6568,0.441375,42.9033,0.435137,43.7502,0.414694,43.3406,0.424395
97,9,9,42.5094,0.445171,43.0149,0.432355,42.2216,0.452731,42.1471,0.45472,42.9418,0.434174,42.6568,0.441375,42.9033,0.435137,43.7502,0.414694,43.3406,0.424395
98,9,10,42.5094,0.445171,43.0149,0.432355,42.2216,0.452731,42.1471,0.45472,42.9418,0.434174,42.6568,0.441375,42.9033,0.435137,43.7502,0.414694,43.3406,0.424395
99,9,11,42.5094,0.445171,43.0149,0.432355,42.2216,0.452731,42.1471,0.45472,42.9418,0.434174,42.6568,0.441375,42.9033,0.435137,43.7502,0.414694,43.3406,0.424395
100,10,1,51.073,0.218147,51.8458,0.214322,50.6961,0.220052,50.5604,0.220745,51.7131,0.214971,51.341,0.216808,51.2838,0.217093,52.4796,0.211264,51.9878,0.213631
101,10,2,51.07296,0.2181468,51.84578,0.2143223,50.69614,0.2200519,50.56045,0.2207447,51.71311,0.2149713,51.34098,0.2168082,51.2838,0.2170926,52.47956,0.2112637,51.98782,0.2136309
102,10,3,51.07296,0.2181468,51.84578,0.2143223,50.69614,0.2200519,50.56045,0.2207447,51.71311,0.2149713,51.34098,0.2168082,51.2838,0.2170926,52.47956,0.2112637,51.98782,0.2136309
103,10,4,51.07296,0.2181468,51.84578,0.2143223,50.69614,0.2200519,50.56045,0.2207447,51.71311,0.2149713,51.34098,0.2168082,51.2838,0.2170926,52.47956,0.2112637,51.98782,0.2136309
104,10,5,51.07296,0.2181468,51.84578,0.2143223,50.69614,0.2200519,50.56045,0.2207447,51.71311,0.2149713,51.34098,0.2168082,51.2838,0.2170926,52.47956,0.2112637,51.98782,0.2136309
105,10,6,51.07296,0.2181468,51.84578,0.2143223,50.69614,0.2200519,50.56045,0.2207447,51.71311,0.2149713,51.34098,0.2168082,51.2838,0.2170926,52.47956,0.2112637,51.98782,0.2136309
106,10,7,51.07296,0.2181468,51.84578,0.2143223,50.69614,0.2200519,50.56045,0.2207447,51.71311,0.2149713,51.34098,0.2168082,51.2838,0.2170926,52.47956,0.2112637,51.98782,0.2136309
107,10,8,51.07296,0.2181468,51.84578,0.2143223,50.69614,0.2200519,50.56045,0.2207447,51.71311,0.2149713,51.34098,0.2168082,51.2838,0.2170926,52.47956,0.2112637,51.98782,0.2136309
108,10,9,51.07296,0.2181468,51.84578,0.2143223,50.69614,0.2200519,50.56045,0.2207447,51.71311,0.2149713,51.34098,0.2168082,51.2838,0.2170926,52.47956,0.2112637,51.98782,0.2136309
109,10,10,51.07296,0.2181468,51.84578,0.2143223,50.69614,0.2200519,50.56045,0.2207447,51.71311,0.2149713,51.34098,0.2168082,51.2838,0.2170926,52.47956,0.2112637,51.98782,0.2136309
110,10,11,51.07296,0.2181468,51.84578,0.2143223,50.69614,0.2200519,50.56045,0.2207447,51.71311,0.2149713,51.34098,0.2168082,51.2838,0.2170926,52.47956,0.2112637,51.98782,0.2136309
111,11,1,59.84668,0.3973406,60.97649,0.3855969,59.40574,0.4021746,59.16969,0.4048242,60.74654,0.3879158,60.31218,0.3923937,59.85581,0.397242,61.46562,0.380779,60.91773,0.3861861
112,11,2,59.84668,0.3973406,60.97649,0.3855969,59.40574,0.4021746,59.16969,0.4048242,60.74654,0.3879158,60.31218,0.3923937,59.85581,0.397242,61.46562,0.380779,60.91773,0.3861861
113,11,3,59.84668,0.3973406,60.97649,0.3855969,59.40574,0.4021746,59.16969,0.4048242,60.74654,0.3879158,60.31218,0.3923937,59.85581,0.397242,61.46562,0.380779,60.91773,0.3861861
114,11,4,59.84668,0.3973406,60.97649,0.3855969,59.40574,0.4021746,59.16969,0.4048242,60.74654,0.3879158,60.31218,0.3923937,59.85581,0.397242,61.46562,0.380779,60.91773,0.3861861
115,11,5,59.84668,0.3973406,60.97649,0.3855969,59.40574,0.4021746,59.16969,0.4048242,60.74654,0.3879158,60.31218,0.3923937,59.85581,0.397242,61.46562,0.380779,60.91773,0.3861861
116,11,6,59.84668,0.3973406,60.97649,0.3855969,59.40574,0.4021746,59.16969,0.4048242,60.74654,0.3879158,60.31218,0.3923937,59.85581,0.397242,61.46562,0.380779,60.91773,0.3861861
117,11,7,59.84668,0.3973406,60.97649,0.3855969,59.40574,0.4021746,59.16969,0.4048242,60.74654,0.3879158,60.31218,0.3923937,59.85581,0.397242,61.46562,0.380779,60.91773,0.3861861
118,11,8,59.84668,0.3973406,60.97649,0.3855969,59.40574,0.4021746,59.16969,0.4048242,60.74654,0.3879158,60.31218,0.3923937,59.85581,0.397242,61.46562,0.380779,60.91773,0.3861861
119,11,9,59.84668,0.3973406,60.97649,0.3855969,59.40574,0.4021746,59.16969,0.4048242,60.74654,0.3879158,60.31218,0.3923937,59.85581,0.397242,61.46562,0.380779,60.91773,0.3861861
120,11,10,59.84668,0.3973406,60.97649,0.3855969,59.40574,0.4021746,59.16969,0.4048242,60.74654,0.3879158,60.31218,0.3923937,59.85581,0.397242,61.46562,0.380779,60.91773,0.3861861
121,11,11,59.84668,0.3973406,60.97649,0.3855969,59.40574,0.4021746,59.16969,0.4048242,60.74654,0.3879158,60.31218,0.3923937,59.85581,0.397242,61.46562,0.380779,60.91773,0.3861861
122,12,1,63.38596,0.3632389,64.68587,0.3524629,62.931,0.3672093,62.64148,0.3697933,64.40424,0.3547295,63.95652,0.3584089,63.31145,0.3638817,65.10279,0.3491726,64.54427,0.353598
123,12,2,63.38596,0.3632389,64.68587,0.3524629,62.931,0.3672093,62.64148,0.3697933,64.40424,0.3547295,63.95652,0.3584089,63.31145,0.3638817,65.10279,0.3491726,64.54427,0.353598
124,12,3,63.38596,0.3632389,64.68587,0.3524629,62.931,0.3672093,62.64148,0.3697933,64.40424,0.3547295,63.95652,0.3584089,63.31145,0.3638817,65.10279,0.3491726,64.54427,0.353598
125,12,4,63.38596,0.3632389,64.68587,0.3524629,62.931,0.3672093,62.64148,0.3697933,64.40424,0.3547295,63.95652,0.3584089,63.31145,0.3638817,65.10279,0.3491726,64.54427,0.353598
126,12,5,63.38596,0.3632389,64.68587,0.3524629,62.931,0.3672093,62.64148,0.3697933,64.40424,0.3547295,63.95652,0.3584089,63.31145,0.3638817,65.10279,0.3491726,64.54427,0.353598
127,12,6,63.38596,0.3632389,64.68587,0.3524629,62.931,0.3672093,62.64148,0.3697933,64.40424,0.3547295,63.95652,0.3584089,63.31145,0.3638817,65.10279,0.3491726,64.54427,0.353598
128,12,7,63.38596,0.3632389,64.68587,0.3524629,62.931,0.3672093,62.64148,0.3697933,64.40424,0.3547295,63.95652,0.3584089,63.31145,0.3638817,65.10279,0.3491726,64.54427,0.353598
129,12,8,63.38596,0.3632389,64.68587,0.3524629,62.931,0.3672093,62.64148,0.3697933,64.40424,0.3547295,63.95652,0.3584089,63.31145,0.3638817,65.10279,0.3491726,64.54427,0.353598
130,12,9,63.38596,0.3632389,64.68587,0.3524629,62.931,0.3672093,62.64148,0.3697933,64.40424,0.3547295,63.95652,0.3584089,63.31145,0.3638817,65.10279,0.3491726,64.54427,0.353598
131,12,10,63.38596,0.3632389,64.68587,0.3524629,62.931,0.3672093,62.64148,0.3697933,64.40424,0.3547295,63.95652,0.3584089,63.31145,0.3638817,65.10279,0.3491726,64.54427,0.353598
132,12,11,63.38596,0.3632389,64.68587,0.3524629,62.931,0.3672093,62.64148,0.3697933,64.40424,0.3547295,63.95652,0.3584089,63.31145,0.3638817,65.10279,0.3491726,64.54427,0.353598
133,13,1,66.4855,0.5511242,67.94748,0.5266021,66.02542,0.5593957,65.68215,0.565754,67.61397,0.5319729,67.16161,0.5394636,66.3374,0.5537561,68.29382,0.521156,67.73319,0.5300385
134,13,2,66.4855,0.5511242,67.94748,0.5266021,66.02542,0.5593957,65.68215,0.565754,67.61397,0.5319729,67.16161,0.5394636,66.3374,0.5537561,68.29382,0.521156,67.73319,0.5300385
135,13,3,66.4855,0.5511242,67.94748,0.5266021,66.02542,0.5593957,65.68215,0.565754,67.61397,0.5319729,67.16161,0.5394636,66.3374,0.5537561,68.29382,0.521156,67.73319,0.5300385
136,13,4,66.4855,0.5511242,67.94748,0.5266021,66.02542,0.5593957,65.68215,0.565754,67.61397,0.5319729,67.16161,0.5394636,66.3374,0.5537561,68.29382,0.521156,67.73319,0.5300385
137,13,5,66.4855,0.5511242,67.94748,0.5266021,66.02542,0.5593957,65.68215,0.565754,67.61397,0.5319729,67.16161,0.5394636,66.3374,0.5537561,68.29382,0.521156,67.73319,0.5300385
138,13,6,66.4855,0.5511242,67.94748,0.5266021,66.02542,0.5593957,65.68215,0.565754,67.61397,0.5319729,67.16161,0.5394636,66.3374,0.5537561,68.29382,0.521156,67.73319,0.5300385
139,13,7,66.4855,0.5511242,67.94748,0.5266021,66.02542,0.5593957,65.68215,0.565754,67.61397,0.5319729,67.16161,0.5394636,66.3374,0.5537561,68.29382,0.521156,67.73319,0.5300385
140,13,8,66.4855,0.5511242,67.94748,0.5266021,66.02542,0.5593957,65.68215,0.565754,67.61397,0.5319729,67.16161,0.5394636,66.3374,0.5537561,68.29382,0.521156,67.73319,0.5300385
141,13,9,66.4855,0.5511242,67.94748,0.5266021,66.02542,0.5593957,65.68215,0.565754,67.61397,0.5319729,67.16161,0.5394636,66.3374,0.5537561,68.29382,0.521156,67.73319,0.5300385
142,13,10,66.4855,0.5511242,67.94748,0.5266021,66.02542,0.5593957,65.68215,0.565754,67.61397,0.5319729,67.16161,0.5394636,66.3374,0.5537561,68.29382,0.521156,67.73319,0.5300385
143,13,11,66.4855,0.5511242,67.94748,0.5266021,66.02542,0.5593957,65.68215,0.565754,67.61397,0.5319729,67.16161,0.5394636,66.3374,0.5537561,68.29382,0.521156,67.73319,0.5300385
144,14,1,71.6376,0.8224332,73.39727,0.769265,71.18657,0.8372938,70.73827,0.8526123,72.96256,0.7817314,72.51977,0.7948664,71.36778,0.8312583,73.60972,0.7633213,73.06315,0.7788096
145,14,2,71.6376,0.8224332,73.39727,0.769265,71.18657,0.8372938,70.73827,0.8526123,72.96256,0.7817314,72.51977,0.7948664,71.36778,0.8312583,73.60972,0.7633213,73.06315,0.7788096
146,14,3,71.6376,0.8224332,73.39727,0.769265,71.18657,0.8372938,70.73827,0.8526123,72.96256,0.7817314,72.51977,0.7948664,71.36778,0.8312583,73.60972,0.7633213,73.06315,0.7788096
147,14,4,71.6376,0.8224332,73.39727,0.769265,71.18657,0.8372938,70.73827,0.8526123,72.96256,0.7817314,72.51977,0.7948664,71.36778,0.8312583,73.60972,0.7633213,73.06315,0.7788096
148,14,5,71.6376,0.8224332,73.39727,0.769265,71.18657,0.8372938,70.73827,0.8526123,72.96256,0.7817314,72.51977,0.7948664,71.36778,0.8312583,73.60972,0.7633213,73.06315,0.7788096
149,14,6,71.6376,0.8224332,73.39727,0.769265,71.18657,0.8372938,70.73827,0.8526123,72.96256,0.7817314,72.51977,0.7948664,71.36778,0.8312583,73.60972,0.7633213,73.06315,0.7788096
150,14,7,71.6376,0.8224332,73.39727,0.769265,71.18657,0.8372938,70.73827,0.8526123,72.96256,0.7817314,72.51977,0.7948664,71.36778,0.8312583,73.60972,0.7633213,73.06315,0.7788096
151,14,8,71.6376,0.8224332,73.39727,0.769265,71.18657,0.8372938,70.73827,0.8526123,72.96256,0.7817314,72.51977,0.7948664,71.36778,0.8312583,73.60972,0.7633213,73.06315,0.7788096
