index,valorFusivel,tipoCurto,I_A_Isolador,Tempo_A_Isolador,I_B_Isolador,Tempo_B_Isolador,I_C_Isolador,Tempo_C_Isolador,I_A1_Isolador,Tempo_A1_Isolador,I_B1_Isolador,Tempo_B1_Isolador,I_A_Consumidor,Tempo_A_Consumidor,I_B_Consumidor,Tempo_B_Consumidor
85,8,8,38.8407,0.558378,38.8407,0.558378,38.8407,0.558378,38.9107,0.555826,38.8584,0.55773,38.9107,0.555826,38.8584,0.55773
86,8,9,38.8407,0.558378,38.8407,0.558378,38.8407,0.558378,38.9107,0.555826,38.8584,0.55773,38.9107,0.555826,38.8584,0.55773
87,8,10,38.8407,0.558378,38.8407,0.558378,38.8407,0.558378,38.9107,0.555826,38.8584,0.55773,38.9107,0.555826,38.8584,0.55773
88,8,11,38.8407,0.558378,38.8407,0.558378,38.8407,0.558378,38.9107,0.555826,38.8584,0.55773,38.9107,0.555826,38.8584,0.55773
89,9,1,42.1119,0.455662,42.1119,0.455662,42.1119,0.455662,42.1838,0.453736,42.1364,0.455005,42.1838,0.453736,42.1364,0.455005
90,9,2,42.1119,0.455662,42.1119,0.455662,42.1119,0.455662,42.1838,0.453736,42.1364,0.455005,42.1838,0.453736,42.1364,0.455005
91,9,3,42.1119,0.455662,42.1119,0.455662,42.1119,0.455662,42.1838,0.453736,42.1364,0.455005,42.1838,0.453736,42.1364,0.455005
92,9,4,42.1119,0.455662,42.1119,0.455662,42.1119,0.455662,42.1838,0.453736,42.1364,0.455005,42.1838,0.453736,42.1364,0.455005
93,9,5,42.1119,0.455662,42.1119,0.455662,42.1119,0.455662,42.1838,0.453736,42.1364,0.455005,42.1838,0.453736,42.1364,0.455005
94,9,6,42.1119,0.455662,42.1119,0.455662,42.1119,0.455662,42.1838,0.453736,42.1364,0.455005,42.1838,0.453736,42.1364,0.455005
95,9,7,42.1119,0.455662,42.1119,0.455662,42.1119,0.455662,42.1838,0.453736,42.1364,0.455005,42.1838,0.453736,42.1364,0.455005
96,9,8,42.1119,0.455662,42.1119,0.455662,42.1119,0.455662,42.1838,0.453736,42.1364,0.455005,42.1838,0.453736,42.1364,0.455005
97,9,9,42.1119,0.455662,42.1119,0.455662,42.1119,0.455662,42.1838,0.453736,42.1364,0.455005,42.1838,0.453736,42.1364,0.455005
98,9,10,42.1119,0.455662,42.1119,0.455662,42.1119,0.455662,42.1838,0.453736,42.1364,0.455005,42.1838,0.453736,42.1364,0.455005
99,9,11,42.1119,0.455662,42.1119,0.455662,42.1119,0.455662,42.1838,0.453736,42.1364,0.455005,42.1838,0.453736,42.1364,0.455005
100,10,1,50.5124,0.220991,50.5124,0.220991,50.5124,0.220991,50.5854,0.220617,50.5581,0.220757,50.5854,0.220617,50.5581,0.220757
101,10,2,50.5124,0.2209908,50.5124,0.2209908,50.5124,0.2209908,50.58539,0.220617,50.55809,0.2207568,50.58539,0.220617,50.55809,0.2207568
102,10,3,50.5124,0.2209908,50.5124,0.2209908,50.5124,0.2209908,50.58539,0.220617,50.55809,0.2207568,50.58539,0.220617,50.55809,0.2207568
103,10,4,50.5124,0.2209908,50.5124,0.2209908,50.5124,0.2209908,50.58539,0.220617,50.55809,0.2207568,50.58539,0.220617,50.55809,0.2207568
104,10,5,50.5124,0.2209908,50.5124,0.2209908,50.5124,0.2209908,50.58539,0.220617,50.55809,0.2207568,50.58539,0.220617,50.55809,0.2207568
105,10,6,50.5124,0.2209908,50.5124,0.2209908,50.5124,0.2209908,50.58539,0.220617,50.55809,0.2207568,50.58539,0.220617,50.55809,0.2207568
106,10,7,50.5124,0.2209908,50.5124,0.2209908,50.5124,0.2209908,50.58539,0.220617,50.55809,0.2207568,50.58539,0.220617,50.55809,0.2207568
107,10,8,50.5124,0.2209908,50.5124,0.2209908,50.5124,0.2209908,50.58539,0.220617,50.55809,0.2207568,50.58539,0.220617,50.55809,0.2207568
108,10,9,50.5124,0.2209908,50.5124,0.2209908,50.5124,0.2209908,50.58539,0.220617,50.55809,0.2207568,50.58539,0.220617,50.55809,0.2207568
109,10,10,50.5124,0.2209908,50.5124,0.2209908,50.5124,0.2209908,50.58539,0.220617,50.55809,0.2207568,50.58539,0.220617,50.55809,0.2207568
110,10,11,50.5124,0.2209908,50.5124,0.2209908,50.5124,0.2209908,50.58539,0.220617,50.55809,0.2207568,50.58539,0.220617,50.55809,0.2207568
111,11,1,59.16095,0.4049231,59.16095,0.4049231,59.16095,0.4049231,59.2285,0.4041599,59.23404,0.4040975,59.2285,0.4041599,59.23404,0.4040975
112,11,2,59.16095,0.4049231,59.16095,0.4049231,59.16095,0.4049231,59.2285,0.4041599,59.23404,0.4040975,59.2285,0.4041599,59.23404,0.4040975
113,11,3,59.16095,0.4049231,59.16095,0.4049231,59.16095,0.4049231,59.2285,0.4041599,59.23404,0.4040975,59.2285,0.4041599,59.23404,0.4040975
114,11,4,59.16095,0.4049231,59.16095,0.4049231,59.16095,0.4049231,59.2285,0.4041599,59.23404,0.4040975,59.2285,0.4041599,59.23404,0.4040975
115,11,5,59.16095,0.4049231,59.16095,0.4049231,59.16095,0.4049231,59.2285,0.4041599,59.23404,0.4040975,59.2285,0.4041599,59.23404,0.4040975
116,11,6,59.16095,0.4049231,59.16095,0.4049231,59.16095,0.4049231,59.2285,0.4041599,59.23404,0.4040975,59.2285,0.4041599,59.23404,0.4040975
117,11,7,59.16095,0.4049231,59.16095,0.4049231,59.16095,0.4049231,59.2285,0.4041599,59.23404,0.4040975,59.2285,0.4041599,59.23404,0.4040975
118,11,8,59.16095,0.4049231,59.16095,0.4049231,59.16095,0.4049231,59.2285,0.4041599,59.23404,0.4040975,59.2285,0.4041599,59.23404,0.4040975
119,11,9,59.16095,0.4049231,59.16095,0.4049231,59.16095,0.4049231,59.2285,0.4041599,59.23404,0.4040975,59.2285,0.4041599,59.23404,0.4040975
120,11,10,59.16095,0.4049231,59.16095,0.4049231,59.16095,0.4049231,59.2285,0.4041599,59.23404,0.4040975,59.2285,0.4041599,59.23404,0.4040975
121,11,11,59.16095,0.4049231,59.16095,0.4049231,59.16095,0.4049231,59.2285,0.4041599,59.23404,0.4040975,59.2285,0.4041599,59.23404,0.4040975
122,12,1,62.66634,0.3695697,62.66634,0.3695697,62.66634,0.3695697,62.72961,0.3690019,62.75207,0.3688009,62.72961,0.3690019,62.75207,0.3688009
123,12,2,62.66634,0.3695697,62.66634,0.3695697,62.66634,0.3695697,62.72961,0.3690019,62.75207,0.3688009,62.72961,0.3690019,62.75207,0.3688009
124,12,3,62.66634,0.3695697,62.66634,0.3695697,62.66634,0.3695697,62.72961,0.3690019,62.75207,0.3688009,62.72961,0.3690019,62.75207,0.3688009
125,12,4,62.66634,0.3695697,62.66634,0.3695697,62.66634,0.3695697,62.72961,0.3690019,62.75207,0.3688009,62.72961,0.3690019,62.75207,0.3688009
126,12,5,62.66634,0.3695697,62.66634,0.3695697,62.66634,0.3695697,62.72961,0.3690019,62.75207,0.3688009,62.72961,0.3690019,62.75207,0.3688009
127,12,6,62.66634,0.3695697,62.66634,0.3695697,62.66634,0.3695697,62.72961,0.3690019,62.75207,0.3688009,62.72961,0.3690019,62.75207,0.3688009
128,12,7,62.66634,0.3695697,62.66634,0.3695697,62.66634,0.3695697,62.72961,0.3690019,62.75207,0.3688009,62.72961,0.3690019,62.75207,0.3688009
129,12,8,62.66634,0.3695697,62.66634,0.3695697,62.66634,0.3695697,62.72961,0.3690019,62.75207,0.3688009,62.72961,0.3690019,62.75207,0.3688009
130,12,9,62.66634,0.3695697,62.66634,0.3695697,62.66634,0.3695697,62.72961,0.3690019,62.75207,0.3688009,62.72961,0.3690019,62.75207,0.3688009
131,12,10,62.66634,0.3695697,62.66634,0.3695697,62.66634,0.3695697,62.72961,0.3690019,62.75207,0.3688009,62.72961,0.3690019,62.75207,0.3688009
132,12,11,62.66634,0.3695697,62.66634,0.3695697,62.66634,0.3695697,62.72961,0.3690019,62.75207,0.3688009,62.72961,0.3690019,62.75207,0.3688009
133,13,1,65.74578,0.564563,65.74578,0.564563,65.74578,0.564563,65.80426,0.5634735,65.84332,0.5627483,65.80426,0.5634735,65.84332,0.5627483
134,13,2,65.74578,0.564563,65.74578,0.564563,65.74578,0.564563,65.80426,0.5634735,65.84332,0.5627483,65.80426,0.5634735,65.84332,0.5627483
135,13,3,65.74578,0.564563,65.74578,0.564563,65.74578,0.564563,65.80426,0.5634735,65.84332,0.5627483,65.80426,0.5634735,65.84332,0.5627483
136,13,4,65.74578,0.564563,65.74578,0.564563,65.74578,0.564563,65.80426,0.5634735,65.84332,0.5627483,65.80426,0.5634735,65.84332,0.5627483
137,13,5,65.74578,0.564563,65.74578,0.564563,65.74578,0.564563,65.80426,0.5634735,65.84332,0.5627483,65.80426,0.5634735,65.84332,0.5627483
138,13,6,65.74578,0.564563,65.74578,0.564563,65.74578,0.564563,65.80426,0.5634735,65.84332,0.5627483,65.80426,0.5634735,65.84332,0.5627483
139,13,7,65.74578,0.564563,65.74578,0.564563,65.74578,0.564563,65.80426,0.5634735,65.84332,0.5627483,65.80426,0.5634735,65.84332,0.5627483
140,13,8,65.74578,0.564563,65.74578,0.564563,65.74578,0.564563,65.80426,0.5634735,65.84332,0.5627483,65.80426,0.5634735,65.84332,0.5627483
141,13,9,65.74578,0.564563,65.74578,0.564563,65.74578,0.564563,65.80426,0.5634735,65.84332,0.5627483,65.80426,0.5634735,65.84332,0.5627483
142,13,10,65.74578,0.564563,65.74578,0.564563,65.74578,0.564563,65.80426,0.5634735,65.84332,0.5627483,65.80426,0.5634735,65.84332,0.5627483
143,13,11,65.74578,0.564563,65.74578,0.564563,65.74578,0.564563,65.80426,0.5634735,65.84332,0.5627483,65.80426,0.5634735,65.84332,0.5627483
144,14,1,70.88735,0.847456,70.88735,0.847456,70.88735,0.847456,70.93554,0.8458026,71.00596,0.8433979,70.93554,0.8458026,71.00596,0.8433979
145,14,2,70.88735,0.847456,70.88735,0.847456,70.88735,0.847456,70.93554,0.8458026,71.00596,0.8433979,70.93554,0.8458026,71.00596,0.8433979
146,14,3,70.88735,0.847456,70.88735,0.847456,70.88735,0.847456,70.93554,0.8458026,71.00596,0.8433979,70.93554,0.8458026,71.00596,0.8433979
147,14,4,70.88735,0.847456,70.88735,0.847456,70.88735,0.847456,70.93554,0.8458026,71.00596,0.8433979,70.93554,0.8458026,71.00596,0.8433979
148,14,5,70.88735,0.847456,70.88735,0.847456,70.88735,0.847456,70.93554,0.8458026,71.00596,0.8433979,70.93554,0.8458026,71.00596,0.8433979
149,14,6,70.88735,0.847456,70.88735,0.847456,70.88735,0.847456,70.93554,0.8458026,71.00596,0.8433979,70.93554,0.8458026,71.00596,0.8433979
150,14,7,70.88735,0.847456,70.88735,0.847456,70.88735,0.847456,70.93554,0.8458026,71.00596,0.8433979,70.93554,0.8458026,71.00596,0.8433979
151,14,8,70.88735,0.847456,70.88735,0.847456,70.88735,0.847456,70.93554,0.8458026,71.00596,0.8433979,70.93554,0.8458026,71.00596,0.8433979
152,14,9,70.88735,0.847456,70.88735,0.847456,70.88735,0.847456,70.93554,0.8458026,71.00596,0.8433979,70.93554,0.8458026,71.00596,0.8433979
153,14,10,70.88735,0.847456,70.88735,0.847456,70.88735,0.847456,70.93554,0.8458026,71.00596,0.8433979,70.93554,0.8458026,71.00596,0.8433979
154,14,11,70.88735,0.847456,70.88735,0.847456,70.88735,0.847456,70.93554,0.8458026,71.00596,0.8433979,70.93554,0.8458026,71.00596,0.8433979
