index,valorFusivel,tipoCurto,I_A_Isolador,Tempo_A_Isolador,I_B_Isolador,Tempo_B_Isolador,I_C_Isolador,Tempo_C_Isolador,I_A_Consumidor,Tempo_A_Consumidor,I_B_Consumidor,Tempo_B_Consumidor
40,8,5,38.939,0.554797,38.939,0.554797,38.939,0.554797,39.0155,0.552033,38.8514,0.557986
41,9,1,42.2153,0.452898,42.2153,0.452898,42.2153,0.452898,42.2998,0.450657,42.1226,0.455376
42,9,2,42.2154,0.452894,42.2154,0.452894,42.2154,0.452894,42.2996,0.450662,42.1229,0.455366
43,9,3,42.2151,0.452903,42.2151,0.452903,42.2151,0.452903,42.3002,0.450648,42.123,0.455366
44,9,4,42.2153,0.452898,42.2153,0.452898,42.2153,0.452898,42.3002,0.450647,42.1224,0.455381
45,9,5,42.2153,0.452899,42.2153,0.452899,42.2153,0.452899,42.3003,0.450645,42.123,0.455364
46,10,1,50.625,0.220415,50.625,0.220415,50.625,0.220415,50.7317,0.219871,50.5237,0.220933
47,10,2,50.6251,0.220414,50.6251,0.220414,50.6251,0.220414,50.7315,0.219872,50.524,0.220931
48,10,3,50.6248,0.220416,50.6248,0.220416,50.6248,0.220416,50.732,0.219869,50.5241,0.220931
49,10,4,50.625,0.220415,50.625,0.220415,50.625,0.220415,50.732,0.219869,50.5235,0.220934
50,10,5,50.625,0.220415,50.625,0.220415,50.625,0.220415,50.7321,0.219869,50.5241,0.220931
51,11,1,59.2767,0.403618,59.2767,0.403618,59.2767,0.403618,59.4059,0.402173,59.1725,0.404793
52,11,2,59.2768,0.403616,59.2768,0.403616,59.2768,0.403616,59.4057,0.402175,59.1728,0.404789
53,11,3,59.2766,0.403619,59.2766,0.403619,59.2766,0.403619,59.4062,0.40217,59.1728,0.404789
54,11,4,59.2767,0.403618,59.2767,0.403618,59.2767,0.403618,59.4062,0.40217,59.1723,0.404795
55,11,5,59.2767,0.403617,59.2767,0.403617,59.2767,0.403617,59.4062,0.402169,59.1729,0.404788
56,12,1,62.7813,0.36854,62.7813,0.36854,62.7813,0.36854,62.9192,0.367314,62.6778,0.369466
57,12,2,62.7814,0.368539,62.7814,0.368539,62.7814,0.368539,62.919,0.367315,62.6781,0.369464
58,12,3,62.7812,0.36854,62.7812,0.36854,62.7812,0.36854,62.9195,0.367311,62.6781,0.369464
59,12,4,62.7813,0.36854,62.7813,0.36854,62.7813,0.36854,62.9195,0.367311,62.6777,0.369468
60,12,5,62.7813,0.368539,62.7813,0.368539,62.7813,0.368539,62.9196,0.36731,62.6782,0.369463
61,13,1,65.859,0.562457,65.859,0.562457,65.859,0.562457,66.0043,0.559782,65.7572,0.56435
62,13,2,65.8591,0.562455,65.8591,0.562455,65.8591,0.562455,66.0041,0.559785,65.7575,0.564344
63,13,3,65.859,0.562459,65.859,0.562459,65.859,0.562459,66.0046,0.559776,65.7575,0.564344
64,13,4,65.859,0.562457,65.859,0.562457,65.859,0.562457,66.0047,0.559776,65.7571,0.564352
65,13,5,65.8591,0.562457,65.8591,0.562457,65.8591,0.562457,66.0047,0.559775,65.7576,0.564343
66,14,1,70.9954,0.843759,70.9954,0.843759,70.9954,0.843759,71.1523,0.838446,70.8986,0.84707
67,14,2,70.9954,0.843756,70.9954,0.843756,70.9954,0.843756,71.1521,0.838452,70.8989,0.84706
68,14,3,70.9953,0.843761,70.9953,0.843761,70.9953,0.843761,71.1525,0.838437,70.8988,0.847061
69,14,4,70.9954,0.843759,70.9954,0.843759,70.9954,0.843759,71.1526,0.838436,70.8985,0.847074
70,14,5,70.9954,0.843758,70.9954,0.843758,70.9954,0.843758,71.1526,0.838435,70.8989,0.847058
