index,valorFusivel,tipoCurto,I_A_Isolador,Tempo_A_Isolador,I_B_Isolador,Tempo_B_Isolador,I_C_Isolador,Tempo_C_Isolador,I_A_Consumidor,Tempo_A_Consumidor,I_B_Consumidor,Tempo_B_Consumidor
48,5,4,Inf,16.6047,Inf,16.6047,Inf,16.6047,1.95473,21.6402,Inf,6.60578
49,5,5,Inf,11.2893,Inf,11.2893,Inf,11.2893,Inf,14.2897,Inf,16.3568
50,5,6,Inf,0,Inf,0,Inf,0,Inf,0,Inf,15.7943
51,5,7,Inf,0.012134,Inf,0.012134,Inf,0.012134,Inf,0.0138575,2.06936,21.0555
52,5,8,Inf,42.189,Inf,42.189,Inf,42.189,Inf,5.78986,0.34572,49.3183
53,5,9,Inf,0,Inf,0,Inf,0,Inf,13.5774,Inf,0
54,5,10,3.00961,17.6128,3.00961,17.6128,3.00961,17.6128,Inf,2.73781,Inf,2.73987
55,5,11,Inf,12.4544,Inf,12.4544,Inf,12.4544,Inf,0,Inf,17.278
56,6,1,1.70963,23.0824,1.70963,23.0824,1.70963,23.0824,Inf,13.8646,Inf,22.7736
57,6,2,Inf,0.01207357,Inf,0.01207357,Inf,0.01207357,1.376574,25.62586,Inf,191.6612
58,6,3,Inf,10.3756,Inf,10.3756,Inf,10.3756,1.75772,22.7758,Inf,14.3644
59,6,4,Inf,2.75747,Inf,2.75747,Inf,2.75747,1.65709,23.4324,Inf,7.89567
60,6,5,Inf,15.3823,Inf,15.3823,Inf,15.3823,Inf,21.8061,Inf,9.88413
61,6,6,Inf,5.89023,Inf,5.89023,Inf,5.89023,Inf,6.89665,Inf,16.9108
62,6,7,Inf,0.012989,Inf,0.012989,Inf,0.012989,Inf,0.016112,1.79829,22.5268
63,6,8,Inf,3.20766,Inf,3.20766,Inf,3.20766,Inf,5.80195,1.71855,23.0246
64,6,9,Inf,0,Inf,0,Inf,0,Inf,14.4856,Inf,5.21925
65,6,10,2.60958,18.8447,2.60958,18.8447,2.60958,18.8447,Inf,2.93286,Inf,2.9319
66,6,11,Inf,13.459,Inf,13.459,Inf,13.459,Inf,0,Inf,17.8588
67,7,1,Inf,33.2902,Inf,33.2902,Inf,33.2902,Inf,32.2896,Inf,32.8502
68,7,2,Inf,36.0415,Inf,36.0415,Inf,36.0415,Inf,32.9245,Inf,31.5006
69,7,3,Inf,30.0402,Inf,30.0402,Inf,30.0402,Inf,34.579,Inf,22.5344
70,7,4,Inf,24.422,Inf,24.422,Inf,24.422,Inf,31.7851,Inf,11.3941
71,7,5,Inf,19.4669,Inf,19.4669,Inf,19.4669,Inf,22.8976,Inf,25.7087
72,7,6,Inf,100.7822,Inf,100.7822,Inf,100.7822,Inf,49.23955,Inf,28.14563
73,7,7,Inf,32.0492,Inf,32.0492,Inf,32.0492,Inf,24.4232,Inf,34.472
74,7,8,Inf,33.4667,Inf,33.4667,Inf,33.4667,Inf,23.6629,Inf,34.5344
75,7,9,Inf,8.86098,Inf,8.86098,Inf,8.86098,Inf,21.3447,Inf,8.70769
76,7,10,Inf,27.2559,Inf,27.2559,Inf,27.2559,Inf,26.6994,Inf,20.8324
77,7,11,Inf,19.6171,Inf,19.6171,Inf,19.6171,Inf,8.89952,Inf,27.0375
78,8,1,Inf,43.7468,Inf,43.7468,Inf,43.7468,0.39827,44.4782,0.46038,41.9377
79,8,2,0.440239,42.7013,0.440239,42.7013,0.440239,42.7013,0.435381,42.8935,Inf,41.8688
80,8,3,Inf,0.362829,Inf,0.362829,Inf,0.362829,0.438561,42.7674,1.18387,29.3409
81,8,4,Inf,35.6631,Inf,35.6631,Inf,35.6631,0.358061,46.4712,Inf,9.41655
82,8,5,Inf,23.8359,Inf,23.8359,Inf,23.8359,Inf,28.1036,Inf,14.228
83,8,6,Inf,11.9385,Inf,11.9385,Inf,11.9385,Inf,13.6487,Inf,7.27287
84,8,7,Inf,0.00796931,Inf,0.00796931,Inf,0.00796931,1.1788,29.3854,0.480806,41.2135
85,8,8,Inf,40.143,Inf,40.143,Inf,40.143,Inf,10.6483,0.46817,41.6558
86,8,9,Inf,9.8941,Inf,9.8941,Inf,9.8941,Inf,26.4814,Inf,11.3822
87,8,10,0.806777,33.7313,0.806777,33.7313,0.806777,33.7313,Inf,9.95307,Inf,9.85473
88,8,11,Inf,9.49618,Inf,9.49618,Inf,9.49618,Inf,11.1978,Inf,32.4905
89,9,1,0.327784,48.2127,0.327784,48.2127,0.327784,48.2127,0.300651,49.9964,Inf,44.5024
90,9,2,0.359061,46.4175,0.359061,46.4175,0.359061,46.4175,0.368443,45.9249,0.358575,46.4435
91,9,3,Inf,0.00795716,Inf,0.00795716,Inf,0.00795716,0.405164,44.1671,0.924217,32.0765
92,9,4,Inf,6.84219,Inf,6.84219,Inf,6.84219,0.399064,44.442,Inf,11.0096
93,9,5,Inf,26.6473,Inf,26.6473,Inf,26.6473,Inf,31.376,Inf,31.905
94,9,6,Inf,13.6042,Inf,13.6042,Inf,13.6042,5.87174,17.7833,Inf,31.249
95,9,7,Inf,0.00797414,Inf,0.00797414,Inf,0.00797414,0.970044,31.5144,0.434488,42.9292
96,9,8,Inf,41.5771,Inf,41.5771,Inf,41.5771,Inf,10.6836,0.429328,43.1377
97,9,9,Inf,11.8042,Inf,11.8042,Inf,11.8042,Inf,6.34508,Inf,12.9353
98,9,10,0.581449,38.2297,0.581449,38.2297,0.581449,38.2297,Inf,11.6929,Inf,11.6191
99,9,11,Inf,26.0874,Inf,26.0874,Inf,26.0874,Inf,11.9188,Inf,35.7012
100,10,1,Inf,15.0178,Inf,15.0178,Inf,15.0178,Inf,15.0075,14.5394,15.033
101,10,2,Inf,15.02771,Inf,15.02771,Inf,15.02771,Inf,15.00501,14.41015,15.04785
102,10,3,Inf,15.05713,Inf,15.05713,Inf,15.05713,Inf,15.01494,13.57138,15.14883
103,10,4,Inf,15.04802,Inf,15.04802,Inf,15.04802,Inf,15.02474,14.29791,15.06091
104,10,5,Inf,15.01207,Inf,15.01207,Inf,15.01207,Inf,15.00415,14.64888,15.0205
105,10,6,Inf,15.01438,Inf,15.01438,Inf,15.01438,Inf,15.00522,14.62767,15.02291
106,10,7,Inf,15.01759,Inf,15.01759,Inf,15.01759,Inf,15.00637,14.56647,15.02988
107,10,8,Inf,15.01618,Inf,15.01618,Inf,15.01618,Inf,15.0055,14.59076,15.02711
108,10,9,Inf,15.01202,Inf,15.01202,Inf,15.01202,Inf,15.00187,14.61317,15.02456
109,10,10,Inf,15.00684,Inf,15.00684,Inf,15.00684,Inf,15.00581,14.72924,15.01143
110,10,11,14.5974,15.02635,14.5974,15.02635,14.5974,15.02635,Inf,15.00651,Inf,15.05756
111,11,1,Inf,19.1728,Inf,19.1728,Inf,19.1728,Inf,19.15451,Inf,19.19493
112,11,2,Inf,19.15773,Inf,19.15773,Inf,19.15773,Inf,19.15096,Inf,19.16894
113,11,3,Inf,19.15579,Inf,19.15579,Inf,19.15579,Inf,19.15091,Inf,19.16314
114,11,4,Inf,19.15596,Inf,19.15596,Inf,19.15596,Inf,19.14311,Inf,19.16865
115,11,5,Inf,19.16078,Inf,19.16078,Inf,19.16078,Inf,19.15078,Inf,19.16827
116,11,6,Inf,19.15656,Inf,19.15656,Inf,19.15656,Inf,19.14706,Inf,19.16579
117,11,7,Inf,19.15658,Inf,19.15658,Inf,19.15658,Inf,19.14572,Inf,19.16842
118,11,8,Inf,19.16259,Inf,19.16259,Inf,19.16259,Inf,19.1502,Inf,19.19022
119,11,9,Inf,19.16418,Inf,19.16418,Inf,19.16418,Inf,19.16708,Inf,19.18418
120,11,10,Inf,19.15858,Inf,19.15858,Inf,19.15858,Inf,19.14759,Inf,19.17367
121,11,11,Inf,19.16584,Inf,19.16584,Inf,19.16584,Inf,19.1611,Inf,19.22087
122,12,1,Inf,21.10144,Inf,21.10144,Inf,21.10144,Inf,21.08894,Inf,21.11094
123,12,2,Inf,21.19438,Inf,21.19438,Inf,21.19438,Inf,21.09859,Inf,21.27789
124,12,3,Inf,21.10954,Inf,21.10954,Inf,21.10954,Inf,21.08525,Inf,21.12938
125,12,4,Inf,21.10162,Inf,21.10162,Inf,21.10162,Inf,21.0882,Inf,21.11935
126,12,5,Inf,21.10005,Inf,21.10005,Inf,21.10005,Inf,21.08196,Inf,21.12632
127,12,6,Inf,21.09787,Inf,21.09787,Inf,21.09787,Inf,21.0873,Inf,21.11121
128,12,7,Inf,21.11143,Inf,21.11143,Inf,21.11143,Inf,21.11196,Inf,21.12111
129,12,8,Inf,21.10606,Inf,21.10606,Inf,21.10606,Inf,21.08497,Inf,21.12892
130,12,9,Inf,21.10282,Inf,21.10282,Inf,21.10282,Inf,21.09615,Inf,21.11071
131,12,10,Inf,21.10546,Inf,21.10546,Inf,21.10546,Inf,21.09219,Inf,21.12118
132,12,11,Inf,21.12122,Inf,21.12122,Inf,21.12122,Inf,21.09218,Inf,21.15892
133,13,1,Inf,22.96114,Inf,22.96114,Inf,22.96114,Inf,22.94914,Inf,22.97095
134,13,2,Inf,22.95879,Inf,22.95879,Inf,22.95879,Inf,22.94083,Inf,22.9751
135,13,3,Inf,22.96514,Inf,22.96514,Inf,22.96514,Inf,22.95088,Inf,22.98681
136,13,4,Inf,22.95808,Inf,22.95808,Inf,22.95808,Inf,22.94961,Inf,22.97119
137,13,5,Inf,22.96115,Inf,22.96115,Inf,22.96115,Inf,22.95222,Inf,22.97132
138,13,6,Inf,22.95569,Inf,22.95569,Inf,22.95569,Inf,22.95523,Inf,22.96688
139,13,7,Inf,22.95873,Inf,22.95873,Inf,22.95873,Inf,22.92439,Inf,22.99562
140,13,8,Inf,22.95696,Inf,22.95696,Inf,22.95696,Inf,22.95156,Inf,22.96211
141,13,9,Inf,22.95693,Inf,22.95693,Inf,22.95693,Inf,22.94524,Inf,22.96863
142,13,10,Inf,22.95734,Inf,22.95734,Inf,22.95734,Inf,22.94721,Inf,22.97085
143,13,11,Inf,22.95976,Inf,22.95976,Inf,22.95976,Inf,22.94363,Inf,22.97511
144,14,1,Inf,26.45436,Inf,26.45436,Inf,26.45436,Inf,26.43568,Inf,26.47405
145,14,2,Inf,26.46765,Inf,26.46765,Inf,26.46765,Inf,26.45717,Inf,26.4841
146,14,3,Inf,26.45765,Inf,26.45765,Inf,26.45765,Inf,26.44321,Inf,26.47044
147,14,4,Inf,26.43507,Inf,26.43507,Inf,26.43507,Inf,26.41684,Inf,26.46716
148,14,5,Inf,26.46311,Inf,26.46311,Inf,26.46311,Inf,26.45468,Inf,26.48377
149,14,6,Inf,26.47174,Inf,26.47174,Inf,26.47174,Inf,26.43577,Inf,26.50152
150,14,7,Inf,26.45491,Inf,26.45491,Inf,26.45491,Inf,26.46043,Inf,26.47136
151,14,8,Inf,26.4602,Inf,26.4602,Inf,26.4602,Inf,26.44806,Inf,26.47205
152,14,9,Inf,26.46016,Inf,26.46016,Inf,26.46016,Inf,26.43247,Inf,26.48127
153,14,10,Inf,26.46308,Inf,26.46308,Inf,26.46308,Inf,26.4431,Inf,26.48448
154,14,11,Inf,26.47108,Inf,26.47108,Inf,26.47108,Inf,26.44942,Inf,26.48877
